,0.0
fawn,4.99998750003125e-06
gai,-2.9999925000187498e-05
saimin,2.2499943750140624e-05
askew,-1.2499968750078125e-05
woods,-7.4999812500468745e-06
clotted,-1.2499968750078125e-05
spiders,-2.499993750015625e-06
hanging,-1.7499956250109376e-05
paiza,0.0
woody,9.9999750000625e-06
northsight,0.0
comically,0.0
gae,-2.499993750015625e-06
sevens,-4.99998750003125e-06
canes,-1.2499968750078125e-05
chatter,4.99998750003125e-06
scold,0.0
originality,-7.4999812500468745e-06
refunding,0.0
caned,0.0
calpico,4.99998750003125e-06
bruschetta,0.0
stipulate,0.0
fattiness,9.9999750000625e-06
holyrood,1.9999950000125e-05
taj,-2.499993750015625e-06
bringing,9.9999750000625e-06
tcby,7.4999812500468745e-06
revelers,-4.99998750003125e-06
wooded,0.0
spacy,-2.499993750015625e-06
grueling,-9.9999750000625e-06
broiler,-7.4999812500468745e-06
wooden,7.4999812500468745e-06
wholemeal,4.99998750003125e-06
condessa,0.0
wednesday,9.9999750000625e-06
broiled,3.7499906250234376e-05
tak,7.4999812500468745e-06
crotch,-2.499993750015625e-06
chimchurri,4.99998750003125e-06
stereotypical,0.0
caramelo,0.0
bbqs,-1.7499956250109376e-05
chimichuri,4.99998750003125e-06
expeirence,0.0
blynk,4.99998750003125e-06
complainers,-7.4999812500468745e-06
scraper,-4.99998750003125e-06
270,0.0
274,0.0
275,2.499993750015625e-06
277,0.0
scraped,0.0
snuggled,0.0
errors,-2.7499931250171874e-05
deferred,0.0
reeling,-2.499993750015625e-06
cyprus,-4.99998750003125e-06
cooking,1.2499968750078125e-05
huong,-1.2499968750078125e-05
salsify,-4.99998750003125e-06
designing,0.0
magees,-2.499993750015625e-06
hallucinating,2.499993750015625e-06
succumb,0.0
shocks,-2.499993750015625e-06
chins,4.99998750003125e-06
brainwashed,-4.99998750003125e-06
ching,-4.99998750003125e-06
china,4.99998750003125e-06
wagyu,0.0
affiliated,-9.9999750000625e-06
babaganoosh,0.0
bumbleberry,0.0
wiseguy,-4.99998750003125e-06
natured,-4.99998750003125e-06
reggae,9.9999750000625e-06
kids,4.99998750003125e-06
uplifting,2.499993750015625e-06
robata,0.0
climbed,-7.4999812500468745e-06
omellette,4.99998750003125e-06
controversy,2.499993750015625e-06
spotty,-4.2499893750265623e-05
golden,-7.4999812500468745e-06
cobblers,-7.4999812500468745e-06
projection,-4.99998750003125e-06
orangish,-2.499993750015625e-06
conditions,-9.9999750000625e-06
stern,7.4999812500468745e-06
battista,-2.499993750015625e-06
agassi,0.0
dna,-1.2499968750078125e-05
dnc,0.0
catchy,-1.7499956250109376e-05
abbreviations,0.0
cannibal,4.99998750003125e-06
dnt,0.0
music,7.4999812500468745e-06
therefore,-7.4999812500468745e-06
violently,-7.4999812500468745e-06
populations,2.499993750015625e-06
kneader,0.0
crooner,2.499993750015625e-06
yahoo,0.0
felipes,0.0
buffallo,0.0
unpack,2.499993750015625e-06
exhorbitant,-7.4999812500468745e-06
circumstances,4.99998750003125e-06
intake,-2.499993750015625e-06
morally,0.0
locked,-1.4999962500093749e-05
toxins,2.499993750015625e-06
locker,-4.99998750003125e-06
busyness,4.99998750003125e-06
tomahawk,-9.9999750000625e-06
matilda,2.499993750015625e-06
yummily,0.0
capsaicin,7.4999812500468745e-06
wang,2.499993750015625e-06
wand,2.499993750015625e-06
pints,3.499991250021875e-05
kaprow,0.0
papillote,2.499993750015625e-06
dunkin,0.0
diappointed,4.99998750003125e-06
wans,2.499993750015625e-06
callin,4.99998750003125e-06
want,2.499993750015625e-06
cookers,-7.4999812500468745e-06
copycat,0.0
pinto,7.4999812500468745e-06
cookery,0.0
absolute,2.7499931250171874e-05
mcmuffin,1.2499968750078125e-05
sugarless,0.0
travel,7.4999812500468745e-06
copious,-7.4999812500468745e-06
callie,2.499993750015625e-06
exelent,2.499993750015625e-06
barstools,-7.4999812500468745e-06
topings,-4.99998750003125e-06
cadence,0.0
bombbb,1.2499968750078125e-05
taguara,0.0
eggrolls,-4.99998750003125e-06
dinosaurs,4.99998750003125e-06
modest,1.2499968750078125e-05
promotion,-1.4999962500093749e-05
colorfully,-2.499993750015625e-06
sickening,-1.2499968750078125e-05
tulip,2.499993750015625e-06
18th,9.9999750000625e-06
concoction,2.499993750015625e-06
chandon,0.0
tantalizing,7.4999812500468745e-06
nonsensical,0.0
rawhide,0.0
zan,0.0
welcomed,3.499991250021875e-05
spagos,0.0
whizzing,2.499993750015625e-06
partnered,-4.99998750003125e-06
tillamook,0.0
zam,4.99998750003125e-06
apoligized,0.0
avondale,2.499993750015625e-06
welcomes,2.499993750015625e-06
fir,7.4999812500468745e-06
wickedly,2.499993750015625e-06
fit,9.9999750000625e-06
uot,0.0
screaming,-2.499993750015625e-06
fix,-1.2499968750078125e-05
fib,4.99998750003125e-06
fig,-2.499993750015625e-05
fuddruckers,2.499993750015625e-06
fin,7.4999812500468745e-06
fil,-2.9999925000187498e-05
corridor,1.4999962500093749e-05
songwriter,0.0
sneezing,2.499993750015625e-06
vouchers,-9.9999750000625e-06
bixi,-2.499993750015625e-06
glutten,0.0
effects,0.0
gnoochi,0.0
sixteen,2.499993750015625e-06
undeveloped,0.0
saddened,-1.9999950000125e-05
caramely,0.0
bartop,0.0
shortchanged,0.0
arrow,-2.499993750015625e-06
ingrid,0.0
arroz,-1.7499956250109376e-05
kincaids,-2.7499931250171874e-05
windmill,-7.4999812500468745e-06
allah,-2.499993750015625e-06
oohed,-7.4999812500468745e-06
allan,0.0
phoenicians,7.4999812500468745e-06
parasites,0.0
veracruz,0.0
3years,4.99998750003125e-06
touts,-1.4999962500093749e-05
whaddya,2.499993750015625e-06
smirk,-7.4999812500468745e-06
plateware,2.499993750015625e-06
enviroment,-4.99998750003125e-06
mason,1.9999950000125e-05
encourage,7.4999812500468745e-06
noice,2.499993750015625e-06
adapt,7.4999812500468745e-06
dinginess,-4.99998750003125e-06
size,1.2499968750078125e-05
smithfield,-7.4999812500468745e-06
wonderbread,-7.4999812500468745e-06
abbott,0.0
stamping,0.0
batura,4.99998750003125e-06
strata,-2.499993750015625e-06
pizzafarro,0.0
pumpkins,0.0
corrects,0.0
pumpkiny,0.0
estimate,-2.499993750015625e-05
ugghhh,-4.99998750003125e-06
universally,4.99998750003125e-06
chlorine,4.99998750003125e-06
silent,-2.499993750015625e-06
competes,1.2499968750078125e-05
sickeningly,-7.4999812500468745e-06
sofritas,-4.99998750003125e-06
disturbed,-1.2499968750078125e-05
caminero,0.0
competed,-2.499993750015625e-06
dentures,0.0
vermecelli,1.4999962500093749e-05
loudness,0.0
selfs,-7.4999812500468745e-06
breed,-2.499993750015625e-06
aurelios,0.0
palces,4.99998750003125e-06
emaciated,0.0
pastorcito,4.99998750003125e-06
filibertos,4.99998750003125e-06
kfc,-1.2499968750078125e-05
chevron,-2.499993750015625e-06
seizures,2.499993750015625e-06
households,0.0
olds,-1.7499956250109376e-05
renovated,4.99998750003125e-06
service,1.7499956250109376e-05
ramyun,4.99998750003125e-06
zinfandel,1.7499956250109376e-05
reuben,-2.499993750015625e-06
needed,0.0
grossness,0.0
critter,2.499993750015625e-06
mousseline,-4.99998750003125e-06
genesis,0.0
caitlyn,0.0
rewards,2.2499943750140624e-05
slingin,-4.99998750003125e-06
swish,1.4999962500093749e-05
mutilated,0.0
jbs,0.0
positively,2.499993750015625e-06
smothers,-2.499993750015625e-06
duckworth,1.2499968750078125e-05
anniversaries,4.99998750003125e-06
idly,2.499993750015625e-06
idle,-9.9999750000625e-06
exclaimed,4.99998750003125e-06
sheen,0.0
sooth,0.0
feeling,-2.7499931250171874e-05
idli,4.99998750003125e-06
longs,0.0
redesigned,-2.499993750015625e-06
sustaining,2.499993750015625e-06
spectrum,1.7499956250109376e-05
quesarito,0.0
thaw,-4.99998750003125e-06
dozen,7.4999812500468745e-06
affairs,7.4999812500468745e-06
wholesome,9.9999750000625e-06
mostly,-1.2499968750078125e-05
craver,0.0
paramedics,4.99998750003125e-06
