,0.0
fawn,3.7837817384963576e-06
gai,-6.48648298027947e-06
saimin,0.0
askew,-1.081080496713245e-06
woods,-3.7837817384963576e-06
clotted,-5.405402483566225e-07
spiders,1.081080496713245e-06
hanging,1.081080496713245e-06
paiza,0.0
woody,7.027023228636093e-06
northsight,1.6216207450698676e-06
comically,1.081080496713245e-06
gae,-1.081080496713245e-06
sevens,1.6216207450698676e-06
canes,5.405402483566225e-07
chatter,5.945942731922848e-06
scold,-5.405402483566225e-07
originality,-2.7027012417831126e-06
refunding,2.16216099342649e-06
caned,-1.6216207450698676e-06
calpico,1.6216207450698676e-06
bruschetta,-2.7027012417831126e-06
stipulate,-1.6216207450698676e-06
fattiness,3.243241490139735e-06
holyrood,3.243241490139735e-06
taj,-5.945942731922848e-06
bringing,4.864862235209603e-06
tcby,5.405402483566225e-07
revelers,-2.16216099342649e-06
wooded,1.081080496713245e-06
spacy,-5.405402483566225e-07
grueling,-7.567563476992715e-06
broiler,1.6216207450698676e-06
wooden,0.0
wholemeal,5.405402483566225e-07
condessa,5.405402483566225e-07
wednesday,-5.405402483566225e-06
broiled,4.864862235209603e-06
tak,1.081080496713245e-06
crotch,2.16216099342649e-06
chimchurri,2.16216099342649e-06
stereotypical,-7.027023228636093e-06
caramelo,5.405402483566225e-07
bbqs,-4.32432198685298e-06
chimichuri,1.081080496713245e-06
expeirence,-1.081080496713245e-06
blynk,1.081080496713245e-06
complainers,4.32432198685298e-06
scraper,-3.243241490139735e-06
270,5.405402483566225e-07
274,-5.405402483566225e-07
275,2.16216099342649e-06
277,1.6216207450698676e-06
scraped,-8.64864397370596e-06
snuggled,5.405402483566225e-07
errors,-5.945942731922848e-06
deferred,0.0
reeling,-3.7837817384963576e-06
cyprus,2.16216099342649e-06
cooking,1.6216207450698676e-06
huong,-1.081080496713245e-06
salsify,0.0
designing,-4.32432198685298e-06
magees,-5.405402483566225e-07
hallucinating,1.6216207450698676e-06
succumb,1.081080496713245e-06
shocks,-5.405402483566225e-07
chins,2.16216099342649e-06
brainwashed,-1.6216207450698676e-06
ching,0.0
china,2.7027012417831126e-06
wagyu,2.7027012417831126e-06
affiliated,-1.6216207450698676e-06
babaganoosh,-1.6216207450698676e-06
bumbleberry,-5.405402483566225e-07
wiseguy,-2.16216099342649e-06
natured,-1.081080496713245e-06
reggae,-1.081080496713245e-06
kids,-5.405402483566225e-07
