start eating,1.4999925000374999e-05
say say,9.999950000249999e-06
crab bisque,0.0
fries potato,-4.9999750001249995e-06
dietary needs,1.9999900000499998e-05
hot crispy,-1.4999925000374999e-05
saying go,9.999950000249999e-06
eating food,4.9999750001249995e-06
sized pieces,-9.999950000249999e-06
belly bao,-2.4999875000624998e-05
house decided,4.9999750001249995e-06
typical restaurant,1.4999925000374999e-05
bit sweet,9.999950000249999e-06
sushi quality,-9.999950000249999e-06
walking distance,1.4999925000374999e-05
rice fried,0.0
customers really,0.0
patio wonderful,0.0
well especially,4.9999750001249995e-06
decent little,0.0
delicious cooked,0.0
taco shell,-4.9999750001249995e-06
end result,0.0
people lunch,4.9999750001249995e-06
sat good,4.9999750001249995e-06
meal given,4.9999750001249995e-06
ok wife,4.9999750001249995e-06
love mushrooms,0.0
stuffed grape,0.0
textures flavors,0.0
get quality,9.999950000249999e-06
three pieces,0.0
night manager,-2.4999875000624998e-05
italian fare,-4.9999750001249995e-06
service waitress,-4.9999750001249995e-06
sauce etc,0.0
everything went,-4.9999750001249995e-06
breakfast burritos,9.999950000249999e-06
living room,4.9999750001249995e-06
still get,9.999950000249999e-06
order paid,9.999950000249999e-06
brisket dry,-4.9999750001249995e-06
bottomless mimosas,4.9999750001249995e-06
chicken maybe,-9.999950000249999e-06
overall fantastic,0.0
flavor know,-4.9999750001249995e-06
else know,9.999950000249999e-06
one found,-4.9999750001249995e-06
place earth,0.0
dinner recently,-4.9999750001249995e-06
4 servers,4.9999750001249995e-06
meal good,-4.9999750001249995e-06
best friends,-2.4999875000624998e-05
kitchen slow,-1.4999925000374999e-05
tequila selection,1.4999925000374999e-05
wine nice,-1.4999925000374999e-05
food disappoint,1.4999925000374999e-05
amazing far,0.0
one bothered,-9.999950000249999e-06
hot chocolates,-4.9999750001249995e-06
week food,1.9999900000499998e-05
day usually,9.999950000249999e-06
butter syrup,9.999950000249999e-06
seats inside,1.9999900000499998e-05
pretty quickly,-1.4999925000374999e-05
waitress says,-4.9999750001249995e-06
answer yes,4.9999750001249995e-06
ask refill,-1.4999925000374999e-05
main courses,-1.4999925000374999e-05
plate really,4.9999750001249995e-06
visiting pittsburgh,-4.9999750001249995e-06
delivery charge,9.999950000249999e-06
ever entire,-4.9999750001249995e-06
noodles soup,0.0
small great,-9.999950000249999e-06
experience nothing,-4.9999750001249995e-06
finally someone,-4.9999750001249995e-06
dip chicken,-4.9999750001249995e-06
along strip,0.0
back everyone,4.9999750001249995e-06
burrito beans,-9.999950000249999e-06
6 wings,4.9999750001249995e-06
plenty food,4.9999750001249995e-06
bread dipping,1.4999925000374999e-05
food available,9.999950000249999e-06
might miss,1.4999925000374999e-05
great boyfriend,2.4999875000624998e-05
butter cup,-1.9999900000499998e-05
white castle,-1.4999925000374999e-05
selections good,4.9999750001249995e-06
perfectly soft,9.999950000249999e-06
usually love,-5.4999725001374995e-05
though portions,1.4999925000374999e-05
time really,4.9999750001249995e-06
restaurant neighborhood,4.9999750001249995e-06
especially vegas,2.4999875000624998e-05
things note,0.0
cream sandwich,4.9999750001249995e-06
good scallops,-4.9999750001249995e-06
empty drink,0.0
corn muffins,-4.9999750001249995e-06
one 10,0.0
time finishing,9.999950000249999e-06
know thing,0.0
ramen shop,1.4999925000374999e-05
picky food,9.999950000249999e-06
per week,-1.4999925000374999e-05
us long,0.0
table space,1.9999900000499998e-05
yelp found,4.9999750001249995e-06
minutes could,-4.9999750001249995e-06
fettuccine alfredo,-9.999950000249999e-06
20 times,4.9999750001249995e-06
home hungry,-1.4999925000374999e-05
lots seafood,0.0
chicken well,0.0
