,0.0
fawn,3.3333296296337447e-06
gai,-1.2222208641990397e-05
saimin,2.2222197530891634e-06
askew,-5.555549382722908e-06
woods,5.555549382722908e-06
clotted,-2.2222197530891634e-06
spiders,-1.1111098765445817e-06
hanging,9.999988888901235e-06
paiza,0.0
woody,6.666659259267489e-06
northsight,1.1111098765445817e-06
comically,0.0
gae,-2.2222197530891634e-06
sevens,2.2222197530891634e-06
canes,2.2222197530891634e-06
chatter,5.555549382722908e-06
scold,1.1111098765445817e-06
originality,-1.1111098765445816e-05
refunding,3.3333296296337447e-06
caned,0.0
calpico,1.1111098765445817e-06
bruschetta,1.6666648148168724e-05
stipulate,0.0
fattiness,5.555549382722908e-06
holyrood,1.1111098765445817e-06
taj,5.555549382722908e-06
bringing,9.999988888901235e-06
tcby,1.1111098765445817e-06
revelers,-4.444439506178327e-06
wooded,0.0
spacy,-1.1111098765445817e-06
grueling,-8.888879012356654e-06
broiler,6.666659259267489e-06
wooden,3.3333296296337447e-06
wholemeal,2.2222197530891634e-06
condessa,0.0
wednesday,-3.3333296296337447e-06
broiled,1.1111098765445816e-05
tak,3.3333296296337447e-06
crotch,1.1111098765445817e-06
chimchurri,2.2222197530891634e-06
stereotypical,-6.666659259267489e-06
caramelo,0.0
bbqs,-5.555549382722908e-06
chimichuri,3.3333296296337447e-06
expeirence,0.0
blynk,2.2222197530891634e-06
complainers,2.2222197530891634e-06
scraper,-3.3333296296337447e-06
270,-4.444439506178327e-06
274,1.1111098765445817e-06
275,4.444439506178327e-06
277,0.0
scraped,-7.77776913581207e-06
snuggled,0.0
errors,-2.111108765434705e-05
deferred,4.444439506178327e-06
reeling,-4.444439506178327e-06
cyprus,-1.1111098765445817e-06
cooking,0.0
huong,-4.444439506178327e-06
salsify,-1.1111098765445817e-06
designing,-4.444439506178327e-06
magees,-1.1111098765445817e-06
hallucinating,3.3333296296337447e-06
succumb,2.2222197530891634e-06
shocks,0.0
chins,3.3333296296337447e-06
brainwashed,-3.3333296296337447e-06
ching,-4.444439506178327e-06
china,-5.555549382722908e-06
wagyu,5.555549382722908e-06
affiliated,3.3333296296337447e-06
babaganoosh,-1.1111098765445817e-06
bumbleberry,0.0
wiseguy,-5.555549382722908e-06
natured,0.0
reggae,5.555549382722908e-06
kids,8.888879012356654e-06
uplifting,1.1111098765445817e-06
robata,-5.555549382722908e-06
climbed,4.444439506178327e-06
omellette,3.3333296296337447e-06
controversy,-2.2222197530891634e-06
spotty,-1.8888867901257887e-05
golden,7.77776913581207e-06
cobblers,1.1111098765445817e-06
projection,2.2222197530891634e-06
orangish,-7.77776913581207e-06
conditions,-4.444439506178327e-06
stern,3.3333296296337447e-06
battista,-1.4444428395079562e-05
agassi,0.0
dna,4.444439506178327e-06
dnc,0.0
catchy,-9.999988888901235e-06
abbreviations,0.0
cannibal,2.2222197530891634e-06
dnt,0.0
music,6.666659259267489e-06
therefore,-5.555549382722908e-06
violently,-6.666659259267489e-06
populations,3.3333296296337447e-06
kneader,-3.3333296296337447e-06
crooner,1.1111098765445817e-06
yahoo,2.2222197530891634e-06
felipes,-1.1111098765445817e-06
buffallo,-2.2222197530891634e-06
unpack,2.2222197530891634e-06
exhorbitant,-3.3333296296337447e-06
circumstances,2.2222197530891634e-06
intake,5.555549382722908e-06
morally,1.1111098765445817e-06
locked,-1.8888867901257887e-05
toxins,2.2222197530891634e-06
locker,-5.555549382722908e-06
busyness,2.2222197530891634e-06
tomahawk,-5.555549382722908e-06
matilda,0.0
yummily,0.0
capsaicin,2.2222197530891634e-06
wang,-7.77776913581207e-06
wand,1.1111098765445817e-06
pints,1.3333318518534979e-05
kaprow,0.0
papillote,0.0
dunkin,3.3333296296337447e-06
diappointed,2.2222197530891634e-06
wans,1.1111098765445817e-06
callin,2.2222197530891634e-06
want,-5.555549382722908e-06
cookers,-3.3333296296337447e-06
copycat,-1.1111098765445817e-06
pinto,9.999988888901235e-06
cookery,0.0
absolute,3.3333296296337447e-06
mcmuffin,-1.1111098765445816e-05
sugarless,0.0
travel,-1.1111098765445817e-06
copious,-7.77776913581207e-06
callie,-1.1111098765445817e-06
exelent,0.0
barstools,-5.555549382722908e-06
topings,2.2222197530891634e-06
cadence,0.0
bombbb,5.555549382722908e-06
taguara,0.0
eggrolls,-6.666659259267489e-06
dinosaurs,2.2222197530891634e-06
modest,3.3333296296337447e-06
promotion,-1.1111098765445817e-06
colorfully,0.0
sickening,-8.888879012356654e-06
tulip,3.3333296296337447e-06
18th,-2.2222197530891634e-06
concoction,5.555549382722908e-06
chandon,-3.3333296296337447e-06
tantalizing,2.2222197530891634e-06
nonsensical,2.2222197530891634e-06
rawhide,-2.2222197530891634e-06
zan,0.0
welcomed,1.1111098765445816e-05
spagos,-1.1111098765445817e-06
whizzing,4.444439506178327e-06
partnered,-4.444439506178327e-06
tillamook,4.444439506178327e-06
zam,2.2222197530891634e-06
apoligized,-2.2222197530891634e-06
avondale,3.3333296296337447e-06
welcomes,8.888879012356654e-06
fir,0.0
wickedly,1.1111098765445817e-06
fit,-1.1111098765445817e-06
uot,-3.3333296296337447e-06
screaming,1.1111098765445817e-06
fix,0.0
fib,3.3333296296337447e-06
fig,-7.77776913581207e-06
fuddruckers,-4.444439506178327e-06
fin,-5.555549382722908e-06
fil,-1.1111098765445816e-05
corridor,-8.888879012356654e-06
songwriter,0.0
sneezing,-2.2222197530891634e-06
vouchers,-9.999988888901235e-06
bixi,0.0
glutten,0.0
effects,4.444439506178327e-06
gnoochi,0.0
sixteen,9.999988888901235e-06
undeveloped,0.0
saddened,-1.4444428395079562e-05
caramely,-2.2222197530891634e-06
bartop,-3.3333296296337447e-06
shortchanged,3.3333296296337447e-06
arrow,2.2222197530891634e-06
ingrid,-1.1111098765445817e-06
arroz,-2.2222197530891634e-06
kincaids,-1.2222208641990397e-05
windmill,-3.3333296296337447e-06
allah,-1.1111098765445817e-06
oohed,-3.3333296296337447e-06
allan,-1.1111098765445817e-06
phoenicians,0.0
parasites,0.0
veracruz,5.555549382722908e-06
3years,2.2222197530891634e-06
touts,-4.444439506178327e-06
whaddya,1.1111098765445817e-06
smirk,-5.555549382722908e-06
plateware,-1.1111098765445817e-06
enviroment,-1.1111098765445817e-06
mason,-2.2222197530891634e-06
encourage,1.4444428395079562e-05
noice,1.1111098765445817e-06
adapt,9.999988888901235e-06
dinginess,-2.2222197530891634e-06
size,1.1111098765445817e-06
smithfield,-5.555549382722908e-06
wonderbread,0.0
abbott,0.0
stamping,0.0
batura,5.555549382722908e-06
strata,-4.444439506178327e-06
pizzafarro,-4.444439506178327e-06
pumpkins,-1.1111098765445817e-06
corrects,3.3333296296337447e-06
pumpkiny,0.0
estimate,-1.1111098765445817e-06
ugghhh,-3.3333296296337447e-06
universally,2.2222197530891634e-06
chlorine,-2.2222197530891634e-06
silent,4.444439506178327e-06
competes,3.3333296296337447e-06
sickeningly,-8.888879012356654e-06
sofritas,-6.666659259267489e-06
disturbed,-6.666659259267489e-06
caminero,0.0
competed,-2.2222197530891634e-06
dentures,0.0
vermecelli,6.666659259267489e-06
loudness,-1.1111098765445817e-06
selfs,-2.2222197530891634e-06
breed,0.0
aurelios,0.0
palces,2.2222197530891634e-06
emaciated,0.0
pastorcito,2.2222197530891634e-06
filibertos,-5.555549382722908e-06
kfc,2.2222197530891634e-06
chevron,-1.1111098765445817e-06
seizures,1.1111098765445817e-06
households,1.1111098765445817e-06
olds,1.1111098765445817e-06
renovated,-8.888879012356654e-06
service,-6.666659259267489e-06
ramyun,7.77776913581207e-06
zinfandel,1.1111098765445817e-06
reuben,-1.6666648148168724e-05
needed,7.77776913581207e-06
grossness,1.1111098765445817e-06
critter,-2.2222197530891634e-06
mousseline,-1.1111098765445817e-06
genesis,1.1111098765445817e-06
caitlyn,0.0
rewards,1.7777758024713307e-05
slingin,-3.3333296296337447e-06
swish,3.3333296296337447e-06
mutilated,-2.2222197530891634e-06
jbs,-2.2222197530891634e-06
positively,0.0
smothers,-1.1111098765445817e-06
duckworth,1.1111098765445816e-05
anniversaries,1.1111098765445817e-06
idly,-2.2222197530891634e-06
idle,-4.444439506178327e-06
exclaimed,-2.2222197530891634e-06
sheen,-2.2222197530891634e-06
sooth,0.0
feeling,9.999988888901235e-06
idli,3.3333296296337447e-06
longs,3.3333296296337447e-06
redesigned,-1.1111098765445817e-06
sustaining,2.2222197530891634e-06
spectrum,1.555553827162414e-05
quesarito,-2.2222197530891634e-06
thaw,-4.444439506178327e-06
dozen,6.666659259267489e-06
affairs,3.3333296296337447e-06
wholesome,1.2222208641990397e-05
mostly,3.3333296296337447e-06
craver,0.0
paramedics,2.2222197530891634e-06
uncouth,5.555549382722908e-06
toothed,-2.2222197530891634e-06
britches,0.0
workmates,0.0
crocs,6.666659259267489e-06
shipments,-1.1111098765445817e-06
45th,0.0
committing,5.555549382722908e-06
jammed,-4.444439506178327e-06
sugarcane,3.3333296296337447e-06
limitless,2.2222197530891634e-06
diminishing,0.0
vexing,1.1111098765445817e-06
resonates,1.1111098765445817e-06
disjointed,-3.3333296296337447e-06
mouth,1.6666648148168724e-05
reverence,2.2222197530891634e-06
conceded,1.1111098765445817e-06
resonated,1.1111098765445817e-06
expound,1.1111098765445817e-06
singer,3.3333296296337447e-06
nettle,0.0
cumbia,-1.1111098765445817e-06
tech,4.444439506178327e-06
prevention,-2.2222197530891634e-06
scream,-7.77776913581207e-06
thinest,0.0
saying,0.0
condesa,4.444439506178327e-06
braising,-2.2222197530891634e-06
trompo,0.0
teresa,1.1111098765445817e-06
empandas,-1.1111098765445817e-06
loitered,1.1111098765445817e-06
padded,-5.555549382722908e-06
fennel,1.1111098765445817e-06
ulcer,-2.2222197530891634e-06
hotnjuicy,1.1111098765445817e-06
cheaply,-5.555549382722908e-06
papavero,-3.3333296296337447e-06
hounded,0.0
orleans,1.1111098765445817e-06
faure,1.1111098765445817e-06
flowers,1.6666648148168724e-05
clicked,-1.1111098765445816e-05
skinnyfats,0.0
buvette,0.0
luby,-1.1111098765445817e-06
aspinwall,3.3333296296337447e-06
rico,0.0
lube,-2.2222197530891634e-06
statehouse,-1.1111098765445817e-06
bliss,2.2222197530891632e-05
rick,7.77776913581207e-06
rich,1.1111098765445817e-06
rice,7.77776913581207e-06
rica,6.666659259267489e-06
plate,2.2222197530891634e-06
waaaaaay,-2.2222197530891634e-06
incongruent,1.1111098765445817e-06
2min,0.0
bruddah,-3.3333296296337447e-06
clumsiness,0.0
caribe,1.1111098765445817e-06
altogether,7.77776913581207e-06
toungue,-1.1111098765445817e-06
slidin,4.444439506178327e-06
uncleanliness,2.2222197530891634e-06
droning,2.2222197530891634e-06
jaguar,0.0
nicely,1.8888867901257887e-05
boarder,-2.2222197530891634e-06
capistrami,2.2222197530891634e-06
pretzel,-2.2222197530891634e-06
patch,3.3333296296337447e-06
gobi,6.666659259267489e-06
boarded,-1.1111098765445817e-06
goomba,-1.1111098765445817e-06
conant,-1.1111098765445817e-06
heirloom,3.3333296296337447e-06
clarified,1.1111098765445817e-06
sensitivity,-4.444439506178327e-06
pinon,2.2222197530891634e-06
pinot,1.4444428395079562e-05
pinos,-2.2222197530891634e-06
pinor,1.1111098765445817e-06
pinoy,1.1111098765445817e-06
inns,2.2222197530891634e-06
48th,0.0
playfulness,2.2222197530891634e-06
zipparita,1.1111098765445817e-06
lots,3.3333296296337447e-06
irs,-4.444439506178327e-06
droves,2.2222197530891634e-06
targets,2.2222197530891634e-06
irk,1.1111098765445817e-06
irn,3.3333296296337447e-06
ira,-1.1111098765445817e-06
chickfila,-3.3333296296337447e-06
cordoned,1.1111098765445817e-06
epically,-1.1111098765445817e-06
wage,-3.3333296296337447e-06
extend,3.3333296296337447e-06
nature,0.0
99cents,-3.3333296296337447e-06
fruits,-1.3333318518534979e-05
lapping,1.1111098765445817e-06
masuman,0.0
dunhill,0.0
extent,-3.3333296296337447e-06
wheelbarrow,0.0
tendons,-4.444439506178327e-06
veganism,-2.2222197530891634e-06
airflow,0.0
veer,-2.2222197530891634e-06
heating,0.0
incense,2.2222197530891634e-06
sublime,1.3333318518534979e-05
lookin,-8.888879012356654e-06
himalayan,-1.1111098765445817e-06
lumpias,-5.555549382722908e-06
lookie,0.0
ariel,2.2222197530891634e-06
rehash,-5.555549382722908e-06
mortified,-7.77776913581207e-06
pasteles,3.3333296296337447e-06
blonds,-4.444439506178327e-06
minuses,-7.77776913581207e-06
basque,-4.444439506178327e-06
escalade,-2.2222197530891634e-06
humming,-1.1111098765445817e-06
chino,-4.444439506178327e-06
smackdown,0.0
buttload,0.0
frc,-6.666659259267489e-06
fra,5.555549382722908e-06
underdone,-7.77776913581207e-06
union,9.999988888901235e-06
fri,1.3333318518534979e-05
fro,0.0
studious,0.0
frm,-8.888879012356654e-06
muck,-2.2222197530891634e-06
much,-6.666659259267489e-06
sommelier,-1.1111098765445817e-06
steenbock,-4.444439506178327e-06
fru,2.2222197530891634e-06
unleavened,0.0
fry,-5.555549382722908e-06
tallest,-3.3333296296337447e-06
kojax,0.0
toning,1.1111098765445817e-06
obese,3.3333296296337447e-06
toyko,-2.2222197530891634e-06
retrospect,-9.999988888901235e-06
spit,-1.2222208641990397e-05
jeon,2.2222197530891634e-06
spic,2.2222197530891634e-06
dave,-4.444439506178327e-06
doubts,7.77776913581207e-06
stepdad,9.999988888901235e-06
spin,1.3333318518534979e-05
spil,-1.1111098765445817e-06
wildcat,2.2222197530891634e-06
professionally,7.77776913581207e-06
employ,0.0
misconstrued,4.444439506178327e-06
droppin,0.0
korroke,1.1111098765445817e-06
reunion,-1.555553827162414e-05
elaborate,2.2222197530891634e-06
majid,0.0
unos,1.1111098765445817e-06
honeslty,-6.666659259267489e-06
saltiness,-1.1111098765445817e-06
ditching,-1.1111098765445817e-06
expat,-1.1111098765445817e-06
healthiness,2.2222197530891634e-06
kohl,1.6666648148168724e-05
conditioned,1.2222208641990397e-05
eighteen,-2.2222197530891634e-06
waddell,1.1111098765445817e-06
conditioner,2.2222197530891634e-06
oxymoron,3.3333296296337447e-06
insatiable,0.0
shiroi,2.2222197530891634e-06
hone,2.2222197530891634e-06
memorial,-1.3333318518534979e-05
skinnylicious,1.1111098765445817e-06
portobella,0.0
portobello,3.3333296296337447e-06
dazzo,-2.2222197530891634e-06
honk,0.0
36oz,0.0
denies,2.2222197530891634e-06
split,-4.444439506178327e-06
principals,0.0
crabbie,0.0
supped,-1.1111098765445817e-06
spying,1.1111098765445817e-06
boiled,-1.1111098765445816e-05
