start eating,9.999966666777778e-06
say say,3.3333222222592593e-06
crab bisque,0.0
fries potato,-9.999966666777778e-06
dietary needs,1.3333288889037037e-05
hot crispy,3.3333222222592593e-06
saying go,6.6666444445185185e-06
eating food,-9.999966666777778e-06
sized pieces,-3.3333222222592593e-06
belly bao,-1.6666611111296295e-05
house decided,3.3333222222592593e-06
typical restaurant,9.999966666777778e-06
bit sweet,3.3333222222592593e-06
sushi quality,9.999966666777778e-06
walking distance,1.3333288889037037e-05
rice fried,9.999966666777778e-06
customers really,0.0
patio wonderful,-3.3333222222592593e-06
well especially,0.0
decent little,-9.999966666777778e-06
delicious cooked,3.3333222222592593e-06
taco shell,-1.3333288889037037e-05
end result,-3.3333222222592593e-06
people lunch,0.0
sat good,3.3333222222592593e-06
meal given,3.3333222222592593e-06
ok wife,3.3333222222592593e-06
love mushrooms,0.0
stuffed grape,0.0
textures flavors,6.6666444445185185e-06
get quality,3.3333222222592593e-06
three pieces,-6.6666444445185185e-06
night manager,-1.6666611111296295e-05
italian fare,3.3333222222592593e-06
service waitress,0.0
sauce etc,-3.3333222222592593e-06
everything went,-6.6666444445185185e-06
breakfast burritos,0.0
living room,-3.3333222222592593e-06
still get,1.3333288889037037e-05
order paid,9.999966666777778e-06
brisket dry,-9.999966666777778e-06
bottomless mimosas,1.3333288889037037e-05
chicken maybe,-9.999966666777778e-06
overall fantastic,0.0
flavor know,6.6666444445185185e-06
else know,0.0
one found,-3.3333222222592593e-06
place earth,3.3333222222592593e-06
dinner recently,-6.6666444445185185e-06
4 servers,6.6666444445185185e-06
meal good,6.6666444445185185e-06
best friends,-1.3333288889037037e-05
kitchen slow,-6.6666444445185185e-06
tequila selection,9.999966666777778e-06
wine nice,-6.6666444445185185e-06
food disappoint,1.3333288889037037e-05
amazing far,0.0
one bothered,-9.999966666777778e-06
hot chocolates,0.0
week food,1.9999933333555556e-05
day usually,6.6666444445185185e-06
butter syrup,3.3333222222592593e-06
seats inside,1.3333288889037037e-05
pretty quickly,-3.3333222222592593e-06
waitress says,-9.999966666777778e-06
answer yes,3.3333222222592593e-06
ask refill,-9.999966666777778e-06
main courses,3.3333222222592593e-06
plate really,6.6666444445185185e-06
visiting pittsburgh,0.0
delivery charge,1.3333288889037037e-05
ever entire,-9.999966666777778e-06
noodles soup,-9.999966666777778e-06
small great,-6.6666444445185185e-06
experience nothing,-6.6666444445185185e-06
finally someone,0.0
dip chicken,0.0
along strip,-3.3333222222592593e-06
back everyone,3.3333222222592593e-06
burrito beans,-6.6666444445185185e-06
6 wings,6.6666444445185185e-06
plenty food,6.6666444445185185e-06
bread dipping,2.6666577778074074e-05
food available,6.6666444445185185e-06
might miss,9.999966666777778e-06
great boyfriend,1.3333288889037037e-05
butter cup,-1.3333288889037037e-05
white castle,-9.999966666777778e-06
selections good,0.0
perfectly soft,6.6666444445185185e-06
usually love,-3.999986666711111e-05
though portions,9.999966666777778e-06
time really,-3.3333222222592593e-06
restaurant neighborhood,6.6666444445185185e-06
especially vegas,1.9999933333555556e-05
things note,-3.3333222222592593e-06
cream sandwich,9.999966666777778e-06
good scallops,0.0
empty drink,3.3333222222592593e-06
corn muffins,-3.3333222222592593e-06
one 10,3.3333222222592593e-06
time finishing,9.999966666777778e-06
know thing,-3.3333222222592593e-06
ramen shop,9.999966666777778e-06
picky food,9.999966666777778e-06
per week,-6.6666444445185185e-06
us long,3.3333222222592593e-06
table space,1.6666611111296295e-05
yelp found,9.999966666777778e-06
minutes could,-9.999966666777778e-06
fettuccine alfredo,6.6666444445185185e-06
20 times,-9.999966666777778e-06
home hungry,-9.999966666777778e-06
lots seafood,3.3333222222592593e-06
chicken well,-9.999966666777778e-06
made back,-9.999966666777778e-06
sauce loved,0.0
etc think,-9.999966666777778e-06
outside juicy,6.6666444445185185e-06
drink 1,-9.999966666777778e-06
drink 3,3.3333222222592593e-06
drink 2,3.3333222222592593e-06
drink 5,3.3333222222592593e-06
drink 4,9.999966666777778e-06
drink 7,-3.3333222222592593e-06
drink 6,6.6666444445185185e-06
right oven,-3.3333222222592593e-06
flavor back,3.3333222222592593e-06
make sick,-9.999966666777778e-06
could well,3.3333222222592593e-06
fantastic selection,6.6666444445185185e-06
around 3,3.3333222222592593e-06
ok better,-3.3333222222592593e-06
around 1,1.9999933333555556e-05
natural flavor,-1.3333288889037037e-05
around 7,2.6666577778074074e-05
kids running,-1.6666611111296295e-05
around 5,2.3333255555814813e-05
around 4,-2.3333255555814813e-05
around 9,1.6666611111296295e-05
around 8,0.0
offer delivery,6.6666444445185185e-06
cannot recall,-3.3333222222592593e-06
given chance,3.3333222222592593e-06
another fantastic,6.6666444445185185e-06
another nice,-3.3333222222592593e-06
drink ordered,-9.999966666777778e-06
made dish,1.3333288889037037e-05
one guy,0.0
tried french,3.3333222222592593e-06
ignoring us,-3.3333222222592593e-06
asked move,3.3333222222592593e-06
couple hours,3.3333222222592593e-06
spinach salad,0.0
duck wings,3.3333222222592593e-06
lazy sunday,9.999966666777778e-06
walnut salad,-6.6666444445185185e-06
wish something,6.6666444445185185e-06
expected great,3.3333222222592593e-06
back ordering,-6.6666444445185185e-06
fresh daily,1.3333288889037037e-05
menu full,3.3333222222592593e-06
chicken one,-9.999966666777778e-06
back glad,-1.3333288889037037e-05
night open,0.0
chicken lunch,0.0
day later,0.0
hour first,0.0
ordered meals,-3.3333222222592593e-06
also remember,-3.3333222222592593e-06
maybe 2,6.6666444445185185e-06
bean sprout,-3.3333222222592593e-06
pound shrimp,3.3333222222592593e-06
sure come,3.3333222222592593e-06
well asked,-9.999966666777778e-06
good best,0.0
must haves,1.6666611111296295e-05
large part,0.0
fries thick,-9.999966666777778e-06
told waiter,-6.6666444445185185e-06
staff bad,-6.6666444445185185e-06
time downtown,3.3333222222592593e-06
warm greeting,3.3333222222592593e-06
