start eating,7.499990625011719e-06
say say,2.499996875003906e-06
crab bisque,-3.7499953125058595e-06
fries potato,0.0
dietary needs,6.249992187509766e-06
hot crispy,4.999993750007812e-06
saying go,-2.499996875003906e-06
eating food,2.499996875003906e-06
sized pieces,-3.7499953125058595e-06
belly bao,-2.499996875003906e-06
house decided,1.249998437501953e-06
typical restaurant,3.7499953125058595e-06
bit sweet,1.249998437501953e-06
sushi quality,1.249998437501953e-06
walking distance,2.499996875003906e-06
rice fried,0.0
customers really,2.499996875003906e-06
patio wonderful,-3.7499953125058595e-06
well especially,-2.499996875003906e-06
decent little,-6.249992187509766e-06
delicious cooked,1.249998437501953e-06
taco shell,-9.999987500015624e-06
end result,0.0
people lunch,-9.999987500015624e-06
sat good,3.7499953125058595e-06
meal given,1.249998437501953e-06
ok wife,3.7499953125058595e-06
love mushrooms,3.7499953125058595e-06
stuffed grape,-3.7499953125058595e-06
textures flavors,3.7499953125058595e-06
get quality,2.499996875003906e-06
three pieces,-1.249998437501953e-06
night manager,-3.7499953125058595e-06
italian fare,0.0
service waitress,2.499996875003906e-06
sauce etc,-6.249992187509766e-06
everything went,-4.999993750007812e-06
breakfast burritos,4.999993750007812e-06
living room,1.249998437501953e-06
still get,3.7499953125058595e-06
order paid,3.7499953125058595e-06
brisket dry,-8.749989062513672e-06
bottomless mimosas,3.7499953125058595e-06
chicken maybe,-7.499990625011719e-06
overall fantastic,2.499996875003906e-06
flavor know,-3.7499953125058595e-06
else know,4.999993750007812e-06
one found,-1.249998437501953e-06
place earth,3.7499953125058595e-06
dinner recently,-3.7499953125058595e-06
4 servers,-1.249998437501953e-06
meal good,1.249998437501953e-06
best friends,-1.249998437501953e-06
kitchen slow,-3.7499953125058595e-06
tequila selection,6.249992187509766e-06
wine nice,0.0
food disappoint,4.999993750007812e-06
amazing far,-1.249998437501953e-06
one bothered,-4.999993750007812e-06
hot chocolates,-6.249992187509766e-06
week food,-1.249998437501953e-06
day usually,-1.249998437501953e-06
butter syrup,-2.499996875003906e-06
seats inside,1.249998437501953e-06
pretty quickly,-3.7499953125058595e-06
waitress says,-3.7499953125058595e-06
answer yes,-1.249998437501953e-06
ask refill,-2.499996875003906e-06
main courses,-3.7499953125058595e-06
plate really,1.249998437501953e-06
visiting pittsburgh,-4.999993750007812e-06
delivery charge,1.249998437501953e-06
ever entire,3.7499953125058595e-06
noodles soup,1.249998437501953e-06
small great,-3.7499953125058595e-06
experience nothing,0.0
finally someone,-1.249998437501953e-06
dip chicken,2.499996875003906e-06
along strip,-2.499996875003906e-06
back everyone,2.499996875003906e-06
burrito beans,-6.249992187509766e-06
6 wings,3.7499953125058595e-06
plenty food,1.249998437501953e-06
bread dipping,6.249992187509766e-06
food available,-6.249992187509766e-06
might miss,6.249992187509766e-06
great boyfriend,8.749989062513672e-06
butter cup,1.249998437501953e-06
white castle,1.249998437501953e-06
selections good,-3.7499953125058595e-06
perfectly soft,2.499996875003906e-06
usually love,-1.4999981250023438e-05
though portions,2.499996875003906e-06
time really,-4.999993750007812e-06
restaurant neighborhood,1.249998437501953e-06
especially vegas,-1.249998437501953e-06
things note,1.249998437501953e-06
cream sandwich,-3.7499953125058595e-06
good scallops,-2.499996875003906e-06
empty drink,0.0
corn muffins,-3.7499953125058595e-06
one 10,3.7499953125058595e-06
time finishing,1.249998437501953e-06
know thing,2.499996875003906e-06
ramen shop,6.249992187509766e-06
picky food,3.7499953125058595e-06
per week,4.999993750007812e-06
us long,0.0
table space,6.249992187509766e-06
yelp found,-1.249998437501953e-06
minutes could,2.499996875003906e-06
fettuccine alfredo,-3.7499953125058595e-06
20 times,0.0
home hungry,-6.249992187509766e-06
lots seafood,1.249998437501953e-06
chicken well,2.499996875003906e-06
made back,1.249998437501953e-06
sauce loved,3.7499953125058595e-06
etc think,-1.249998437501953e-06
outside juicy,3.7499953125058595e-06
drink 1,-1.249998437501953e-06
drink 3,2.499996875003906e-06
drink 2,0.0
drink 5,-2.499996875003906e-06
drink 4,1.249998437501953e-06
drink 7,2.499996875003906e-06
drink 6,3.7499953125058595e-06
right oven,-3.7499953125058595e-06
flavor back,1.249998437501953e-06
make sick,-1.249998437501953e-06
could well,-1.249998437501953e-06
fantastic selection,6.249992187509766e-06
around 3,-2.499996875003906e-06
ok better,-7.499990625011719e-06
around 1,-3.7499953125058595e-06
natural flavor,-2.499996875003906e-06
around 7,0.0
kids running,-6.249992187509766e-06
around 5,0.0
around 4,1.249998437501953e-06
around 9,-4.999993750007812e-06
around 8,2.499996875003906e-06
offer delivery,2.499996875003906e-06
cannot recall,-2.499996875003906e-06
given chance,1.249998437501953e-06
another fantastic,4.999993750007812e-06
another nice,0.0
drink ordered,1.249998437501953e-06
made dish,0.0
one guy,0.0
tried french,-1.249998437501953e-06
ignoring us,1.249998437501953e-06
asked move,3.7499953125058595e-06
couple hours,-4.999993750007812e-06
spinach salad,-3.7499953125058595e-06
duck wings,2.499996875003906e-06
lazy sunday,3.7499953125058595e-06
walnut salad,-7.499990625011719e-06
wish something,3.7499953125058595e-06
expected great,4.999993750007812e-06
back ordering,-1.249998437501953e-06
fresh daily,2.499996875003906e-06
menu full,2.499996875003906e-06
chicken one,2.499996875003906e-06
back glad,-3.7499953125058595e-06
night open,3.7499953125058595e-06
chicken lunch,2.499996875003906e-06
day later,1.249998437501953e-06
hour first,1.249998437501953e-06
ordered meals,-1.249998437501953e-06
also remember,-2.499996875003906e-06
maybe 2,-1.249998437501953e-06
bean sprout,2.499996875003906e-06
pound shrimp,0.0
sure come,4.999993750007812e-06
well asked,-3.7499953125058595e-06
good best,1.249998437501953e-06
must haves,4.999993750007812e-06
large part,3.7499953125058595e-06
fries thick,-1.249998437501953e-06
told waiter,-6.249992187509766e-06
staff bad,0.0
time downtown,-2.499996875003906e-06
warm greeting,2.499996875003906e-06
far superior,-4.999993750007812e-06
however looking,-6.249992187509766e-06
first time,1.249998437501953e-06
tasting menus,0.0
dinner excellent,6.249992187509766e-06
credit card,-1.249998437501953e-06
menu location,-1.249998437501953e-06
clean comfortable,1.249998437501953e-06
way enjoy,1.249998437501953e-06
say last,0.0
hummus great,2.499996875003906e-06
sat 5,0.0
garlic fries,-1.249998437501953e-06
opted sit,-3.7499953125058595e-06
big big,3.7499953125058595e-06
buy 1,-1.249998437501953e-06
sauce okay,-1.249998437501953e-06
willing make,6.249992187509766e-06
buy 2,0.0
delicious thought,-1.249998437501953e-06
maybe ordered,-6.249992187509766e-06
ordered received,2.499996875003906e-06
breakfast get,-1.249998437501953e-06
amazing italian,3.7499953125058595e-06
fresh spring,2.499996875003906e-06
ramen soup,1.249998437501953e-06
pasta perfectly,2.499996875003906e-06
stop coming,7.499990625011719e-06
favorite place,4.999993750007812e-06
may back,-6.249992187509766e-06
much desired,-4.999993750007812e-06
wait long,1.249998437501953e-06
course served,0.0
restaurant bring,3.7499953125058595e-06
duck noodle,3.7499953125058595e-06
location definitely,-3.7499953125058595e-06
meal prices,2.499996875003906e-06
draft beer,3.7499953125058595e-06
expect service,-2.499996875003906e-06
guess expect,-9.999987500015624e-06
side note,0.0
hot warm,-4.999993750007812e-06
2 shrimp,-3.7499953125058595e-06
used place,-7.499990625011719e-06
thanks much,7.499990625011719e-06
sauce covered,-3.7499953125058595e-06
making hungry,1.249998437501953e-06
start serving,1.249998437501953e-06
get card,1.249998437501953e-06
trying things,3.7499953125058595e-06
truly appreciate,6.249992187509766e-06
back perfect,6.249992187509766e-06
place even,-2.499996875003906e-06
selection different,-2.499996875003906e-06
west end,1.249998437501953e-06
varied menu,4.999993750007812e-06
sandwich pizza,0.0
manager staff,-1.249998437501953e-06
instead food,0.0
friends looking,0.0
oh ya,2.499996875003906e-06
chicken plate,-1.249998437501953e-06
little 2,-6.249992187509766e-06
awesome music,3.7499953125058595e-06
salsa got,0.0
glazed chicken,2.499996875003906e-06
modern steak,6.249992187509766e-06
delicious dish,-2.499996875003906e-06
rest day,0.0
great potential,1.249998437501953e-06
dish bad,1.249998437501953e-06
restaurant warm,-1.249998437501953e-06
without onions,1.249998437501953e-06
usually pretty,-7.499990625011719e-06
grain bread,4.999993750007812e-06
guess really,-9.999987500015624e-06
beer awesome,-1.249998437501953e-06
good blow,-2.499996875003906e-06
flavor could,-4.999993750007812e-06
friendly employees,6.249992187509766e-06
trip ordered,0.0
pop type,8.749989062513672e-06
plate tasty,6.249992187509766e-06
nut muffin,-2.499996875003906e-06
made evening,6.249992187509766e-06
soba noodles,-4.999993750007812e-06
dessert selection,0.0
took place,-2.499996875003906e-06
today great,6.249992187509766e-06
mine really,-1.249998437501953e-06
week menu,1.249998437501953e-06
feeling adventurous,1.249998437501953e-06
bit uncomfortable,-2.499996875003906e-06
left 2,-1.249998437501953e-06
jalapeno bacon,3.7499953125058595e-06
eating mexican,0.0
coming even,3.7499953125058595e-06
free bread,4.999993750007812e-06
left back,-6.249992187509766e-06
like business,-3.7499953125058595e-06
overall happy,2.499996875003906e-06
pizza heaven,3.7499953125058595e-06
everything delicious,1.7499978125027343e-05
lots tv,1.249998437501953e-06
entree good,-4.999993750007812e-06
dj spinning,2.499996875003906e-06
best taco,4.999993750007812e-06
happy eating,0.0
put words,2.499996875003906e-06
pizza maybe,-4.999993750007812e-06
wood roasted,2.499996875003906e-06
working nice,3.7499953125058595e-06
fast one,2.499996875003906e-06
wrong everything,4.999993750007812e-06
looked place,7.499990625011719e-06
looked nothing,-4.999993750007812e-06
get business,-4.999993750007812e-06
place sooner,1.1249985937517579e-05
cheese fantastic,9.999987500015624e-06
yes make,0.0
food deliver,-3.7499953125058595e-06
iced coffee,4.999993750007812e-06
still loved,7.499990625011719e-06
weekend went,-1.249998437501953e-06
item order,-4.999993750007812e-06
got tacos,-1.249998437501953e-06
wings tasty,3.7499953125058595e-06
poor experience,-3.7499953125058595e-06
full plate,-3.7499953125058595e-06
tons tvs,-1.249998437501953e-06
may see,-4.999993750007812e-06
sushi great,1.249998437501953e-06
always cooked,-1.249998437501953e-06
well regular,1.249998437501953e-06
got takeout,-4.999993750007812e-06
based quality,1.249998437501953e-06
serves purpose,-2.499996875003906e-06
well used,-1.249998437501953e-06
brulee good,-2.499996875003906e-06
drizzled honey,-1.249998437501953e-06
chef nice,-2.499996875003906e-06
