,0.0
fawn,4.444434567923183e-06
gai,-2.8888824691500686e-05
saimin,1.999995555565432e-05
askew,-1.1111086419807956e-05
woods,0.0
clotted,-1.1111086419807956e-05
spiders,-2.2222172839615914e-06
hanging,-1.3333303703769547e-05
paiza,0.0
woody,8.888869135846366e-06
northsight,0.0
comically,0.0
gae,-2.2222172839615914e-06
sevens,-4.444434567923183e-06
canes,-2.2222172839615914e-06
chatter,4.444434567923183e-06
scold,-2.2222172839615914e-06
originality,-6.666651851884773e-06
refunding,0.0
caned,0.0
calpico,4.444434567923183e-06
bruschetta,1.1111086419807956e-05
stipulate,0.0
fattiness,8.888869135846366e-06
holyrood,1.777773827169273e-05
taj,0.0
bringing,1.999995555565432e-05
tcby,2.2222172839615914e-06
revelers,-4.444434567923183e-06
wooded,0.0
spacy,-2.2222172839615914e-06
grueling,-1.3333303703769547e-05
broiler,0.0
wooden,2.2222172839615912e-05
wholemeal,4.444434567923183e-06
condessa,0.0
wednesday,1.1111086419807956e-05
broiled,3.333325925942387e-05
tak,6.666651851884773e-06
crotch,-2.2222172839615914e-06
chimchurri,4.444434567923183e-06
stereotypical,-4.444434567923183e-06
caramelo,0.0
bbqs,-1.555552098773114e-05
chimichuri,4.444434567923183e-06
expeirence,0.0
blynk,4.444434567923183e-06
complainers,-6.666651851884773e-06
scraper,-4.444434567923183e-06
270,-4.444434567923183e-06
274,0.0
275,2.2222172839615914e-06
277,0.0
scraped,-2.2222172839615914e-06
snuggled,0.0
errors,-3.333325925942387e-05
deferred,0.0
reeling,-2.2222172839615914e-06
cyprus,-4.444434567923183e-06
cooking,-2.2222172839615914e-06
huong,-8.888869135846366e-06
salsify,-4.444434567923183e-06
designing,0.0
magees,-2.2222172839615914e-06
hallucinating,2.2222172839615914e-06
succumb,0.0
shocks,-2.2222172839615914e-06
chins,4.444434567923183e-06
brainwashed,-4.444434567923183e-06
ching,8.888869135846366e-06
china,1.777773827169273e-05
wagyu,-1.777773827169273e-05
affiliated,-8.888869135846366e-06
babaganoosh,0.0
bumbleberry,0.0
wiseguy,-4.444434567923183e-06
natured,-4.444434567923183e-06
reggae,8.888869135846366e-06
kids,-8.888869135846366e-06
uplifting,2.2222172839615914e-06
robata,2.2222172839615914e-06
climbed,-2.2222172839615914e-06
omellette,4.444434567923183e-06
controversy,2.2222172839615914e-06
spotty,-2.8888824691500686e-05
golden,2.2222172839615912e-05
cobblers,-6.666651851884773e-06
projection,-2.2222172839615914e-06
orangish,-2.2222172839615914e-06
conditions,-1.1111086419807956e-05
stern,6.666651851884773e-06
battista,0.0
agassi,0.0
dna,-1.1111086419807956e-05
dnc,-4.444434567923183e-06
catchy,-1.555552098773114e-05
abbreviations,0.0
cannibal,4.444434567923183e-06
dnt,0.0
music,-1.999995555565432e-05
therefore,6.666651851884773e-06
violently,-6.666651851884773e-06
populations,2.2222172839615914e-06
kneader,0.0
crooner,0.0
yahoo,0.0
felipes,0.0
buffallo,0.0
unpack,2.2222172839615914e-06
exhorbitant,-6.666651851884773e-06
circumstances,6.666651851884773e-06
intake,-2.2222172839615914e-06
morally,0.0
locked,-3.333325925942387e-05
toxins,4.444434567923183e-06
locker,-6.666651851884773e-06
busyness,6.666651851884773e-06
tomahawk,-8.888869135846366e-06
matilda,2.2222172839615914e-06
yummily,0.0
capsaicin,6.666651851884773e-06
wang,4.444434567923183e-06
wand,2.2222172839615914e-06
pints,2.8888824691500686e-05
kaprow,0.0
papillote,0.0
dunkin,-2.2222172839615914e-06
diappointed,4.444434567923183e-06
wans,2.2222172839615914e-06
callin,4.444434567923183e-06
want,-1.3333303703769547e-05
cookers,-6.666651851884773e-06
copycat,0.0
pinto,1.1111086419807956e-05
cookery,0.0
absolute,3.555547654338546e-05
mcmuffin,1.3333303703769547e-05
sugarless,0.0
travel,2.2222172839615914e-06
copious,-4.444434567923183e-06
callie,2.2222172839615914e-06
exelent,2.2222172839615914e-06
barstools,-6.666651851884773e-06
topings,0.0
cadence,0.0
bombbb,1.1111086419807956e-05
taguara,0.0
eggrolls,-1.1111086419807956e-05
dinosaurs,4.444434567923183e-06
modest,1.777773827169273e-05
promotion,-6.666651851884773e-06
colorfully,-2.2222172839615914e-06
sickening,-1.3333303703769547e-05
tulip,2.2222172839615914e-06
18th,8.888869135846366e-06
concoction,6.666651851884773e-06
chandon,0.0
tantalizing,2.2222172839615914e-06
nonsensical,4.444434567923183e-06
rawhide,-2.2222172839615914e-06
zan,0.0
welcomed,4.888878024715501e-05
spagos,0.0
whizzing,2.2222172839615914e-06
partnered,-4.444434567923183e-06
tillamook,0.0
zam,4.444434567923183e-06
apoligized,0.0
avondale,4.444434567923183e-06
welcomes,2.2222172839615914e-06
fir,8.888869135846366e-06
wickedly,2.2222172839615914e-06
fit,8.888869135846366e-06
uot,0.0
screaming,-4.444434567923183e-06
fix,1.3333303703769547e-05
fib,6.666651851884773e-06
fig,-1.555552098773114e-05
fuddruckers,2.2222172839615914e-06
fin,6.666651851884773e-06
fil,-2.2222172839615912e-05
corridor,1.3333303703769547e-05
songwriter,0.0
sneezing,2.2222172839615914e-06
vouchers,-6.666651851884773e-06
bixi,-2.2222172839615914e-06
glutten,0.0
effects,0.0
gnoochi,0.0
sixteen,2.2222172839615914e-06
undeveloped,0.0
saddened,-1.3333303703769547e-05
caramely,0.0
bartop,0.0
shortchanged,2.2222172839615914e-06
arrow,-2.2222172839615914e-06
ingrid,0.0
arroz,-1.777773827169273e-05
kincaids,-2.4444390123577504e-05
windmill,-6.666651851884773e-06
allah,-2.2222172839615914e-06
oohed,-6.666651851884773e-06
allan,-2.2222172839615914e-06
phoenicians,6.666651851884773e-06
parasites,0.0
veracruz,0.0
3years,4.444434567923183e-06
touts,-1.1111086419807956e-05
whaddya,2.2222172839615914e-06
smirk,-6.666651851884773e-06
plateware,2.2222172839615914e-06
enviroment,-2.2222172839615914e-06
mason,1.999995555565432e-05
encourage,8.888869135846366e-06
noice,2.2222172839615914e-06
adapt,6.666651851884773e-06
dinginess,-4.444434567923183e-06
size,0.0
smithfield,-8.888869135846366e-06
wonderbread,-6.666651851884773e-06
abbott,0.0
stamping,0.0
batura,4.444434567923183e-06
strata,-2.2222172839615914e-06
pizzafarro,0.0
pumpkins,0.0
corrects,0.0
pumpkiny,0.0
estimate,-2.2222172839615912e-05
ugghhh,-4.444434567923183e-06
universally,4.444434567923183e-06
chlorine,4.444434567923183e-06
silent,2.2222172839615914e-06
competes,1.1111086419807956e-05
sickeningly,-6.666651851884773e-06
sofritas,-4.444434567923183e-06
disturbed,-1.1111086419807956e-05
caminero,0.0
competed,-2.2222172839615914e-06
dentures,0.0
vermecelli,1.3333303703769547e-05
loudness,2.2222172839615914e-06
selfs,-8.888869135846366e-06
breed,-2.2222172839615914e-06
aurelios,0.0
palces,4.444434567923183e-06
emaciated,0.0
pastorcito,4.444434567923183e-06
filibertos,-4.444434567923183e-06
kfc,-8.888869135846366e-06
chevron,-2.2222172839615914e-06
seizures,2.2222172839615914e-06
households,0.0
olds,-1.555552098773114e-05
renovated,6.666651851884773e-06
service,1.555552098773114e-05
ramyun,1.3333303703769547e-05
zinfandel,1.555552098773114e-05
reuben,-8.888869135846366e-06
needed,0.0
grossness,0.0
critter,2.2222172839615914e-06
mousseline,-2.2222172839615914e-06
genesis,0.0
caitlyn,0.0
rewards,6.666651851884773e-06
slingin,-6.666651851884773e-06
swish,4.444434567923183e-06
mutilated,0.0
jbs,0.0
positively,4.444434567923183e-06
smothers,-2.2222172839615914e-06
duckworth,1.1111086419807956e-05
anniversaries,4.444434567923183e-06
idly,2.2222172839615914e-06
idle,-8.888869135846366e-06
exclaimed,6.666651851884773e-06
sheen,0.0
sooth,0.0
feeling,-4.444434567923183e-06
idli,6.666651851884773e-06
longs,-2.2222172839615914e-06
redesigned,-2.2222172839615914e-06
sustaining,0.0
spectrum,1.777773827169273e-05
quesarito,0.0
thaw,-4.444434567923183e-06
dozen,1.1111086419807956e-05
affairs,6.666651851884773e-06
wholesome,1.1111086419807956e-05
mostly,-2.2222172839615914e-06
craver,0.0
paramedics,4.444434567923183e-06
uncouth,8.888869135846366e-06
toothed,0.0
britches,-4.444434567923183e-06
workmates,-2.2222172839615914e-06
crocs,2.2222172839615914e-06
shipments,2.2222172839615914e-06
45th,-2.2222172839615914e-06
committing,-4.444434567923183e-06
jammed,2.2222172839615914e-06
sugarcane,2.2222172839615914e-06
limitless,4.444434567923183e-06
diminishing,0.0
vexing,0.0
resonates,2.2222172839615914e-06
disjointed,0.0
mouth,1.555552098773114e-05
reverence,0.0
conceded,0.0
resonated,0.0
expound,0.0
singer,-2.2222172839615914e-06
nettle,0.0
cumbia,0.0
tech,4.444434567923183e-06
prevention,0.0
scream,-1.777773827169273e-05
thinest,0.0
saying,-8.888869135846366e-06
condesa,6.666651851884773e-06
braising,2.2222172839615914e-06
trompo,0.0
teresa,-2.2222172839615914e-06
empandas,-2.2222172839615914e-06
loitered,0.0
padded,-6.666651851884773e-06
fennel,8.888869135846366e-06
ulcer,0.0
hotnjuicy,0.0
cheaply,-1.1111086419807956e-05
papavero,-8.888869135846366e-06
hounded,2.2222172839615914e-06
orleans,-2.2222172839615914e-06
faure,2.2222172839615914e-06
flowers,2.8888824691500686e-05
clicked,-4.444434567923183e-06
skinnyfats,1.1111086419807956e-05
buvette,0.0
luby,0.0
aspinwall,6.666651851884773e-06
rico,-1.1111086419807956e-05
lube,0.0
statehouse,-2.2222172839615914e-06
bliss,1.999995555565432e-05
rick,1.555552098773114e-05
rich,4.444434567923183e-06
rice,6.666651851884773e-06
rica,4.444434567923183e-06
plate,-2.8888824691500686e-05
waaaaaay,-2.2222172839615914e-06
incongruent,2.2222172839615914e-06
2min,0.0
bruddah,-4.444434567923183e-06
clumsiness,0.0
caribe,2.2222172839615914e-06
altogether,1.999995555565432e-05
toungue,2.2222172839615914e-06
slidin,1.1111086419807956e-05
uncleanliness,4.444434567923183e-06
droning,6.666651851884773e-06
jaguar,0.0
nicely,2.2222172839615912e-05
boarder,2.2222172839615914e-06
capistrami,2.2222172839615914e-06
pretzel,4.444434567923183e-06
patch,4.444434567923183e-06
gobi,4.444434567923183e-06
boarded,6.666651851884773e-06
goomba,0.0
conant,0.0
heirloom,1.999995555565432e-05
clarified,6.666651851884773e-06
sensitivity,0.0
pinon,0.0
pinot,8.888869135846366e-06
pinos,-4.444434567923183e-06
pinor,2.2222172839615914e-06
pinoy,0.0
inns,2.2222172839615914e-06
48th,-2.2222172839615914e-06
playfulness,2.2222172839615914e-06
zipparita,-4.444434567923183e-06
lots,0.0
irs,2.2222172839615914e-06
droves,4.444434567923183e-06
targets,2.2222172839615914e-06
irk,0.0
irn,8.888869135846366e-06
ira,-2.2222172839615914e-06
chickfila,-8.888869135846366e-06
cordoned,2.2222172839615914e-06
epically,2.2222172839615914e-06
wage,0.0
extend,0.0
nature,-4.444434567923183e-06
99cents,-4.444434567923183e-06
fruits,-1.999995555565432e-05
lapping,-2.2222172839615914e-06
masuman,0.0
dunhill,-2.2222172839615914e-06
extent,6.666651851884773e-06
wheelbarrow,2.2222172839615914e-06
tendons,-2.2222172839615914e-06
veganism,-4.444434567923183e-06
airflow,2.2222172839615914e-06
veer,-4.444434567923183e-06
heating,0.0
incense,0.0
sublime,3.111104197546228e-05
lookin,-8.888869135846366e-06
himalayan,-6.666651851884773e-06
lumpias,-2.2222172839615914e-06
lookie,0.0
ariel,0.0
rehash,-8.888869135846366e-06
mortified,-4.444434567923183e-06
pasteles,1.1111086419807956e-05
blonds,-8.888869135846366e-06
minuses,-8.888869135846366e-06
basque,-2.2222172839615914e-06
escalade,-4.444434567923183e-06
humming,-4.444434567923183e-06
chino,1.555552098773114e-05
smackdown,0.0
buttload,0.0
frc,-1.1111086419807956e-05
fra,1.1111086419807956e-05
underdone,-2.2222172839615912e-05
union,-1.1111086419807956e-05
fri,6.666651851884773e-06
fro,0.0
studious,2.2222172839615914e-06
frm,0.0
muck,-4.444434567923183e-06
much,8.888869135846366e-06
sommelier,-8.888869135846366e-06
steenbock,-6.666651851884773e-06
fru,0.0
unleavened,2.2222172839615914e-06
fry,0.0
tallest,0.0
kojax,0.0
toning,2.2222172839615914e-06
obese,2.2222172839615914e-06
toyko,-6.666651851884773e-06
retrospect,-8.888869135846366e-06
spit,-1.1111086419807956e-05
jeon,4.444434567923183e-06
spic,2.2222172839615914e-06
dave,1.1111086419807956e-05
doubts,1.777773827169273e-05
stepdad,6.666651851884773e-06
spin,4.444434567923183e-06
spil,-1.1111086419807956e-05
wildcat,6.666651851884773e-06
professionally,0.0
employ,-2.2222172839615914e-06
misconstrued,4.444434567923183e-06
droppin,0.0
korroke,2.2222172839615914e-06
reunion,-4.444434567923183e-06
elaborate,0.0
majid,0.0
unos,-2.2222172839615914e-06
honeslty,-8.888869135846366e-06
saltiness,1.3333303703769547e-05
ditching,-4.444434567923183e-06
expat,0.0
healthiness,4.444434567923183e-06
kohl,1.555552098773114e-05
conditioned,2.2222172839615914e-06
eighteen,-6.666651851884773e-06
