,0.0
fawn,3.6363570248054093e-06
gai,-1.636360661162434e-05
saimin,9.090892562013524e-06
askew,-9.090892562013524e-06
woods,5.454535537208114e-06
clotted,-5.454535537208114e-06
spiders,0.0
hanging,-9.090892562013524e-06
paiza,0.0
woody,9.090892562013524e-06
northsight,0.0
comically,0.0
gae,1.8181785124027047e-06
sevens,7.272714049610819e-06
canes,5.454535537208114e-06
chatter,5.454535537208114e-06
scold,0.0
originality,-1.2727249586818933e-05
refunding,3.6363570248054093e-06
caned,0.0
calpico,3.6363570248054093e-06
bruschetta,-1.8181785124027047e-06
stipulate,0.0
fattiness,3.6363570248054093e-06
holyrood,1.4545428099221637e-05
taj,9.090892562013524e-06
bringing,1.8181785124027048e-05
tcby,0.0
revelers,-3.6363570248054093e-06
wooded,0.0
spacy,-1.8181785124027047e-06
grueling,-9.090892562013524e-06
broiler,3.6363570248054093e-06
wooden,-1.8181785124027047e-06
wholemeal,3.6363570248054093e-06
condessa,0.0
wednesday,1.8181785124027047e-06
broiled,3.272721322324868e-05
tak,5.454535537208114e-06
crotch,-1.8181785124027047e-06
chimchurri,3.6363570248054093e-06
stereotypical,0.0
caramelo,0.0
bbqs,-1.4545428099221637e-05
chimichuri,3.6363570248054093e-06
expeirence,0.0
blynk,3.6363570248054093e-06
complainers,0.0
scraper,-3.6363570248054093e-06
270,-1.8181785124027047e-06
274,1.8181785124027047e-06
275,3.6363570248054093e-06
277,0.0
scraped,-1.8181785124027047e-06
snuggled,0.0
errors,-3.454539173565139e-05
deferred,0.0
reeling,-1.8181785124027047e-06
cyprus,-3.6363570248054093e-06
cooking,5.454535537208114e-06
huong,-7.272714049610819e-06
salsify,-3.6363570248054093e-06
designing,-1.8181785124027047e-06
magees,0.0
hallucinating,1.8181785124027047e-06
succumb,1.8181785124027047e-06
shocks,-1.8181785124027047e-06
chins,3.6363570248054093e-06
brainwashed,-3.6363570248054093e-06
ching,3.6363570248054093e-06
china,3.6363570248054093e-06
wagyu,3.6363570248054093e-06
affiliated,0.0
babaganoosh,0.0
bumbleberry,0.0
wiseguy,-1.0909071074416228e-05
natured,0.0
reggae,9.090892562013524e-06
kids,1.2727249586818933e-05
uplifting,1.8181785124027047e-06
robata,3.6363570248054093e-06
climbed,1.8181785124027047e-06
omellette,5.454535537208114e-06
controversy,1.8181785124027047e-06
spotty,-1.636360661162434e-05
golden,3.6363570248054093e-06
cobblers,-5.454535537208114e-06
projection,-1.8181785124027047e-06
orangish,-7.272714049610819e-06
conditions,-5.454535537208114e-06
stern,5.454535537208114e-06
battista,-1.2727249586818933e-05
agassi,0.0
dna,-9.090892562013524e-06
dnc,-3.6363570248054093e-06
catchy,-1.636360661162434e-05
abbreviations,0.0
cannibal,3.6363570248054093e-06
dnt,0.0
music,-3.6363570248054093e-06
therefore,0.0
violently,-9.090892562013524e-06
populations,1.8181785124027047e-06
kneader,-1.8181785124027047e-06
crooner,0.0
yahoo,3.6363570248054093e-06
felipes,0.0
buffallo,0.0
unpack,0.0
exhorbitant,-5.454535537208114e-06
circumstances,3.6363570248054093e-06
intake,-5.454535537208114e-06
morally,0.0
locked,-3.6363570248054097e-05
toxins,3.6363570248054093e-06
locker,-5.454535537208114e-06
