start eating,1.5384603550304962e-06
say say,-1.5384603550304962e-06
crab bisque,7.692301775152481e-07
fries potato,1.5384603550304962e-06
dietary needs,7.692301775152481e-07
hot crispy,1.5384603550304962e-06
saying go,7.692301775152481e-07
eating food,-7.692301775152481e-07
sized pieces,-6.153841420121985e-06
belly bao,2.307690532545744e-06
house decided,0.0
typical restaurant,1.5384603550304962e-06
bit sweet,1.5384603550304962e-06
sushi quality,-1.5384603550304962e-06
walking distance,-1.5384603550304962e-06
rice fried,7.692301775152481e-07
customers really,2.307690532545744e-06
patio wonderful,-3.0769207100609924e-06
well especially,-1.5384603550304962e-06
decent little,-3.846150887576241e-06
delicious cooked,-3.0769207100609924e-06
taco shell,-6.923071597637232e-06
end result,-3.0769207100609924e-06
people lunch,-3.846150887576241e-06
sat good,1.5384603550304962e-06
meal given,7.692301775152481e-07
ok wife,1.5384603550304962e-06
love mushrooms,3.0769207100609924e-06
stuffed grape,-2.307690532545744e-06
textures flavors,0.0
get quality,7.692301775152481e-07
three pieces,0.0
night manager,-2.307690532545744e-06
italian fare,-4.615381065091488e-06
service waitress,-3.846150887576241e-06
sauce etc,-2.307690532545744e-06
everything went,-4.615381065091488e-06
breakfast burritos,7.692301775152481e-07
living room,7.692301775152481e-07
still get,1.5384603550304962e-06
order paid,1.5384603550304962e-06
brisket dry,-6.153841420121985e-06
bottomless mimosas,1.5384603550304962e-06
chicken maybe,-3.846150887576241e-06
overall fantastic,3.846150887576241e-06
flavor know,-7.692301775152481e-06
else know,3.0769207100609924e-06
one found,0.0
place earth,3.846150887576241e-06
dinner recently,1.5384603550304962e-06
4 servers,-2.307690532545744e-06
meal good,-3.846150887576241e-06
best friends,-1.5384603550304962e-06
kitchen slow,-3.846150887576241e-06
tequila selection,4.615381065091488e-06
wine nice,0.0
food disappoint,0.0
amazing far,-7.692301775152481e-07
one bothered,-1.5384603550304962e-06
hot chocolates,2.307690532545744e-06
week food,1.5384603550304962e-06
day usually,-3.0769207100609924e-06
butter syrup,7.692301775152481e-07
seats inside,-2.307690532545744e-06
pretty quickly,7.692301775152481e-07
waitress says,-3.0769207100609924e-06
answer yes,-7.692301775152481e-07
ask refill,-2.307690532545744e-06
main courses,-2.307690532545744e-06
plate really,-1.5384603550304962e-06
visiting pittsburgh,-1.5384603550304962e-06
delivery charge,0.0
ever entire,2.307690532545744e-06
noodles soup,-7.692301775152481e-07
small great,-1.5384603550304962e-06
experience nothing,-2.307690532545744e-06
finally someone,3.0769207100609924e-06
dip chicken,-7.692301775152481e-07
along strip,1.5384603550304962e-06
back everyone,0.0
burrito beans,-6.153841420121985e-06
6 wings,0.0
plenty food,1.5384603550304962e-06
bread dipping,-7.692301775152481e-07
food available,-3.0769207100609924e-06
might miss,4.615381065091488e-06
great boyfriend,4.615381065091488e-06
butter cup,7.692301775152481e-07
white castle,-1.5384603550304962e-06
selections good,-2.307690532545744e-06
