,0.0
fawn,3.529409688582536e-06
gai,-1.1176464013844698e-05
saimin,-5.882349480970893e-07
askew,-2.3529397923883573e-06
woods,-4.7058795847767146e-06
clotted,-1.1764698961941786e-06
spiders,5.882349480970893e-07
hanging,5.882349480970893e-06
paiza,0.0
woody,5.294114532873804e-06
northsight,1.764704844291268e-06
comically,1.1764698961941786e-06
gae,-1.1764698961941786e-06
sevens,1.1764698961941786e-06
canes,2.3529397923883573e-06
chatter,7.058819377165072e-06
scold,-5.882349480970893e-07
originality,-5.882349480970893e-06
refunding,2.3529397923883573e-06
caned,-5.882349480970893e-07
calpico,2.3529397923883573e-06
bruschetta,6.4705844290679825e-06
stipulate,-1.1764698961941786e-06
fattiness,3.529409688582536e-06
holyrood,2.9411747404854466e-06
taj,-9.411759169553429e-06
bringing,5.882349480970893e-07
tcby,5.882349480970893e-07
revelers,-1.1764698961941786e-06
wooded,1.1764698961941786e-06
spacy,-5.882349480970893e-07
grueling,-8.23528927335925e-06
broiler,3.529409688582536e-06
wooden,4.7058795847767146e-06
wholemeal,5.882349480970893e-07
condessa,5.882349480970893e-07
wednesday,-2.3529397923883573e-06
broiled,4.117644636679625e-06
tak,1.1764698961941786e-06
crotch,2.3529397923883573e-06
chimchurri,2.3529397923883573e-06
stereotypical,-7.058819377165072e-06
caramelo,5.882349480970893e-07
bbqs,-4.117644636679625e-06
chimichuri,1.1764698961941786e-06
expeirence,-1.1764698961941786e-06
blynk,1.1764698961941786e-06
complainers,3.529409688582536e-06
scraper,-3.529409688582536e-06
270,-1.1764698961941786e-06
274,-5.882349480970893e-07
275,2.3529397923883573e-06
277,1.1764698961941786e-06
scraped,-7.058819377165072e-06
snuggled,5.882349480970893e-07
errors,-7.647054325262162e-06
deferred,1.1764698961941786e-06
reeling,-2.9411747404854466e-06
cyprus,2.3529397923883573e-06
cooking,2.9411747404854466e-06
huong,-1.1764698961941786e-06
salsify,0.0
designing,-4.7058795847767146e-06
magees,-5.882349480970893e-07
hallucinating,1.764704844291268e-06
succumb,5.882349480970893e-07
shocks,-1.1764698961941786e-06
chins,1.764704844291268e-06
brainwashed,-1.764704844291268e-06
ching,-1.764704844291268e-06
china,5.882349480970893e-07
wagyu,0.0
affiliated,-1.1764698961941786e-06
babaganoosh,-1.764704844291268e-06
bumbleberry,-5.882349480970893e-07
wiseguy,-1.764704844291268e-06
natured,-2.3529397923883573e-06
reggae,0.0
kids,-9.411759169553429e-06
uplifting,-2.3529397923883573e-06
robata,-2.3529397923883573e-06
climbed,1.764704844291268e-06
omellette,1.764704844291268e-06
controversy,0.0
spotty,-4.117644636679625e-06
golden,2.9411747404854466e-06
cobblers,6.4705844290679825e-06
projection,1.764704844291268e-06
orangish,-4.117644636679625e-06
conditions,-4.117644636679625e-06
stern,5.882349480970893e-07
battista,-7.647054325262162e-06
agassi,0.0
dna,4.7058795847767146e-06
dnc,0.0
catchy,-6.4705844290679825e-06
abbreviations,-5.882349480970893e-07
cannibal,1.764704844291268e-06
dnt,1.1764698961941786e-06
music,3.529409688582536e-06
therefore,-1.1764698961941786e-05
violently,-1.0588229065747608e-05
populations,-5.882349480970893e-07
kneader,-1.764704844291268e-06
crooner,-5.882349480970893e-07
yahoo,2.3529397923883573e-06
felipes,-5.882349480970893e-07
buffallo,0.0
unpack,1.1764698961941786e-06
exhorbitant,-1.764704844291268e-06
circumstances,-1.764704844291268e-06
intake,-1.1764698961941786e-06
morally,1.764704844291268e-06
locked,-7.647054325262162e-06
toxins,0.0
locker,0.0
busyness,0.0
tomahawk,5.882349480970893e-07
matilda,5.882349480970893e-07
yummily,1.764704844291268e-06
capsaicin,1.764704844291268e-06
wang,-4.117644636679625e-06
wand,2.3529397923883573e-06
pints,7.058819377165072e-06
kaprow,1.764704844291268e-06
papillote,5.882349480970893e-07
dunkin,1.1764698961941786e-06
diappointed,1.1764698961941786e-06
wans,5.882349480970893e-07
callin,1.1764698961941786e-06
want,-1.764704844291268e-06
cookers,-1.764704844291268e-06
copycat,-5.882349480970893e-07
pinto,5.294114532873804e-06
cookery,2.9411747404854466e-06
absolute,2.9411747404854466e-06
mcmuffin,-7.647054325262162e-06
sugarless,-1.764704844291268e-06
travel,1.1764698961941786e-06
copious,-6.4705844290679825e-06
callie,-5.882349480970893e-07
exelent,0.0
barstools,-2.9411747404854466e-06
topings,2.3529397923883573e-06
cadence,0.0
bombbb,2.9411747404854466e-06
taguara,-5.882349480970893e-07
eggrolls,5.294114532873804e-06
dinosaurs,0.0
modest,5.882349480970893e-06
promotion,-3.529409688582536e-06
colorfully,-1.1764698961941786e-06
sickening,-8.23528927335925e-06
tulip,1.1764698961941786e-06
18th,2.3529397923883573e-06
concoction,1.2352933910038877e-05
chandon,0.0
tantalizing,8.23528927335925e-06
nonsensical,5.882349480970893e-07
rawhide,-4.7058795847767146e-06
zan,5.882349480970893e-07
welcomed,5.294114532873804e-06
spagos,5.882349480970893e-07
whizzing,2.3529397923883573e-06
partnered,-1.764704844291268e-06
tillamook,3.529409688582536e-06
zam,3.529409688582536e-06
apoligized,0.0
avondale,1.1764698961941786e-06
welcomes,1.764704844291268e-06
fir,2.9411747404854466e-06
wickedly,1.1764698961941786e-06
fit,0.0
uot,-2.3529397923883573e-06
screaming,-1.2941168858135965e-05
fix,-2.9411747404854466e-06
fib,1.764704844291268e-06
fig,6.4705844290679825e-06
fuddruckers,-2.3529397923883573e-06
fin,-2.3529397923883573e-06
fil,-2.3529397923883573e-06
corridor,-4.7058795847767146e-06
songwriter,-1.764704844291268e-06
sneezing,-3.529409688582536e-06
vouchers,-1.764704844291268e-06
bixi,5.882349480970893e-07
glutten,5.882349480970893e-07
effects,-2.3529397923883573e-06
gnoochi,-3.529409688582536e-06
sixteen,4.7058795847767146e-06
undeveloped,-5.882349480970893e-07
saddened,-1.2352933910038877e-05
caramely,-1.764704844291268e-06
bartop,-1.764704844291268e-06
shortchanged,0.0
arrow,0.0
ingrid,-5.882349480970893e-07
arroz,2.3529397923883573e-06
kincaids,-5.882349480970893e-06
windmill,1.764704844291268e-06
allah,0.0
oohed,-1.764704844291268e-06
allan,-1.764704844291268e-06
phoenicians,3.529409688582536e-06
parasites,0.0
veracruz,-1.764704844291268e-06
3years,5.882349480970893e-07
touts,-5.294114532873804e-06
whaddya,-5.882349480970893e-07
smirk,-2.3529397923883573e-06
plateware,-1.1764698961941786e-06
enviroment,-5.882349480970893e-07
mason,-5.294114532873804e-06
encourage,4.117644636679625e-06
noice,0.0
adapt,1.764704844291268e-06
dinginess,-2.3529397923883573e-06
size,2.9411747404854466e-06
smithfield,-4.7058795847767146e-06
wonderbread,-3.529409688582536e-06
abbott,5.882349480970893e-07
stamping,1.1764698961941786e-06
batura,2.9411747404854466e-06
strata,-2.3529397923883573e-06
pizzafarro,-2.3529397923883573e-06
pumpkins,-2.9411747404854466e-06
corrects,2.3529397923883573e-06
pumpkiny,1.1764698961941786e-06
estimate,-5.882349480970893e-07
ugghhh,-1.764704844291268e-06
universally,0.0
chlorine,1.1764698961941786e-06
silent,4.7058795847767146e-06
competes,1.764704844291268e-06
sickeningly,-5.882349480970893e-06
sofritas,-1.1764698961941786e-06
disturbed,-5.882349480970893e-07
caminero,-2.9411747404854466e-06
competed,0.0
dentures,-5.882349480970893e-07
vermecelli,5.882349480970893e-07
loudness,-1.1764698961941786e-06
selfs,-5.882349480970893e-07
breed,0.0
aurelios,0.0
palces,0.0
emaciated,5.882349480970893e-07
pastorcito,1.1764698961941786e-06
filibertos,2.3529397923883573e-06
kfc,-2.9411747404854466e-06
chevron,-1.1764698961941786e-06
seizures,0.0
households,0.0
olds,4.117644636679625e-06
renovated,1.1764698961941786e-06
service,-1.1764698961941786e-06
ramyun,2.3529397923883573e-06
zinfandel,-2.3529397923883573e-06
reuben,-1.764704844291268e-06
needed,1.764704844291268e-06
grossness,0.0
critter,-1.764704844291268e-06
mousseline,0.0
genesis,1.1764698961941786e-06
caitlyn,1.1764698961941786e-06
rewards,3.529409688582536e-06
slingin,-1.764704844291268e-06
swish,7.058819377165072e-06
mutilated,-5.882349480970893e-07
jbs,-5.882349480970893e-07
positively,1.1764698961941786e-06
smothers,5.882349480970893e-07
duckworth,2.3529397923883573e-06
anniversaries,2.3529397923883573e-06
idly,-5.882349480970893e-07
idle,-4.117644636679625e-06
exclaimed,2.3529397923883573e-06
sheen,-4.7058795847767146e-06
sooth,5.882349480970893e-07
feeling,-1.764704844291268e-06
idli,1.764704844291268e-06
longs,3.529409688582536e-06
redesigned,0.0
sustaining,-1.1764698961941786e-06
spectrum,3.529409688582536e-06
quesarito,0.0
thaw,-1.764704844291268e-06
dozen,4.7058795847767146e-06
affairs,2.3529397923883573e-06
wholesome,4.117644636679625e-06
mostly,-5.294114532873804e-06
craver,0.0
paramedics,2.3529397923883573e-06
uncouth,4.7058795847767146e-06
toothed,-1.1764698961941786e-06
britches,-1.764704844291268e-06
workmates,1.764704844291268e-06
crocs,2.9411747404854466e-06
shipments,-1.764704844291268e-06
45th,0.0
committing,6.4705844290679825e-06
jammed,-2.9411747404854466e-06
sugarcane,0.0
limitless,-5.882349480970893e-07
diminishing,-3.529409688582536e-06
vexing,1.764704844291268e-06
resonates,5.882349480970893e-07
disjointed,-4.7058795847767146e-06
mouth,5.294114532873804e-06
reverence,1.764704844291268e-06
conceded,1.1764698961941786e-06
resonated,5.882349480970893e-07
expound,5.882349480970893e-07
singer,-3.529409688582536e-06
nettle,-5.882349480970893e-07
cumbia,-1.1764698961941786e-06
tech,3.529409688582536e-06
prevention,-2.3529397923883573e-06
scream,-5.882349480970893e-06
thinest,-5.882349480970893e-07
saying,-1.764704844291268e-06
condesa,1.764704844291268e-06
braising,-5.882349480970893e-07
trompo,2.3529397923883573e-06
teresa,1.1764698961941786e-06
empandas,-1.1764698961941786e-06
loitered,5.882349480970893e-07
padded,5.882349480970893e-07
fennel,-2.9411747404854466e-06
ulcer,5.882349480970893e-07
hotnjuicy,5.882349480970893e-07
cheaply,-7.058819377165072e-06
papavero,-1.764704844291268e-06
hounded,1.764704844291268e-06
orleans,6.4705844290679825e-06
faure,5.882349480970893e-07
flowers,6.4705844290679825e-06
clicked,-2.9411747404854466e-06
skinnyfats,2.3529397923883573e-06
buvette,0.0
luby,-1.1764698961941786e-06
aspinwall,2.3529397923883573e-06
rico,-5.882349480970893e-06
lube,4.7058795847767146e-06
statehouse,5.882349480970893e-07
bliss,9.411759169553429e-06
rick,-6.4705844290679825e-06
rich,-5.294114532873804e-06
rice,5.882349480970893e-07
rica,4.117644636679625e-06
plate,-7.058819377165072e-06
waaaaaay,-3.529409688582536e-06
incongruent,-5.882349480970893e-07
2min,0.0
bruddah,-1.1764698961941786e-06
clumsiness,1.1764698961941786e-06
caribe,2.9411747404854466e-06
altogether,1.764704844291268e-06
toungue,-5.882349480970893e-07
slidin,0.0
uncleanliness,-5.882349480970893e-07
droning,1.1764698961941786e-06
jaguar,-1.1764698961941786e-06
nicely,9.99999411765052e-06
boarder,5.882349480970893e-07
capistrami,5.882349480970893e-07
pretzel,1.1764698961941786e-06
patch,5.294114532873804e-06
gobi,7.647054325262162e-06
boarded,-5.882349480970893e-07
goomba,0.0
conant,-1.1764698961941786e-06
heirloom,3.529409688582536e-06
clarified,-2.9411747404854466e-06
sensitivity,-5.882349480970893e-07
pinon,5.882349480970893e-07
pinot,0.0
pinos,-2.3529397923883573e-06
pinor,1.1764698961941786e-06
pinoy,-5.882349480970893e-07
inns,2.9411747404854466e-06
48th,-2.3529397923883573e-06
playfulness,1.1764698961941786e-06
zipparita,1.764704844291268e-06
lots,6.4705844290679825e-06
irs,-3.529409688582536e-06
droves,2.9411747404854466e-06
targets,3.529409688582536e-06
irk,-4.7058795847767146e-06
irn,5.294114532873804e-06
ira,0.0
chickfila,-1.764704844291268e-06
cordoned,0.0
epically,0.0
wage,-4.7058795847767146e-06
extend,5.294114532873804e-06
nature,1.1764698961941786e-05
99cents,0.0
fruits,-2.9411747404854466e-06
lapping,-5.882349480970893e-07
masuman,0.0
dunhill,1.1764698961941786e-06
extent,1.1764698961941786e-06
wheelbarrow,-1.1764698961941786e-06
tendons,-4.7058795847767146e-06
veganism,-5.882349480970893e-07
airflow,-1.1764698961941786e-06
veer,4.7058795847767146e-06
heating,-5.882349480970893e-07
incense,5.882349480970893e-07
sublime,1.4705873702427234e-05
lookin,5.882349480970893e-07
himalayan,-5.882349480970893e-07
lumpias,-2.9411747404854466e-06
lookie,2.3529397923883573e-06
ariel,1.1764698961941786e-06
rehash,-2.9411747404854466e-06
mortified,-4.7058795847767146e-06
pasteles,5.294114532873804e-06
blonds,-2.3529397923883573e-06
minuses,-6.4705844290679825e-06
basque,1.764704844291268e-06
escalade,5.882349480970893e-07
humming,1.1764698961941786e-06
chino,4.7058795847767146e-06
smackdown,5.882349480970893e-07
buttload,-5.882349480970893e-07
frc,-2.9411747404854466e-06
fra,5.882349480970893e-07
underdone,-5.882349480970893e-06
union,0.0
fri,4.117644636679625e-06
fro,-5.882349480970893e-06
studious,0.0
frm,-2.9411747404854466e-06
muck,-1.764704844291268e-06
much,-5.882349480970893e-06
sommelier,6.4705844290679825e-06
steenbock,1.1764698961941786e-06
fru,0.0
unleavened,0.0
fry,-8.23528927335925e-06
tallest,5.882349480970893e-07
kojax,-5.882349480970893e-06
toning,0.0
obese,-2.9411747404854466e-06
toyko,-3.529409688582536e-06
retrospect,-9.99999411765052e-06
spit,-1.1176464013844698e-05
jeon,0.0
spic,3.529409688582536e-06
dave,-1.764704844291268e-06
doubts,2.9411747404854466e-06
stepdad,5.294114532873804e-06
spin,5.882349480970893e-07
spil,-5.882349480970893e-07
wildcat,1.1764698961941786e-06
professionally,1.0588229065747608e-05
employ,-4.117644636679625e-06
misconstrued,2.3529397923883573e-06
droppin,0.0
korroke,0.0
reunion,-1.1764698961941786e-05
elaborate,5.882349480970893e-06
majid,0.0
unos,1.1764698961941786e-06
honeslty,-2.9411747404854466e-06
saltiness,-6.4705844290679825e-06
ditching,1.1764698961941786e-06
expat,-2.3529397923883573e-06
healthiness,1.764704844291268e-06
kohl,7.058819377165072e-06
conditioned,1.0588229065747608e-05
eighteen,-6.4705844290679825e-06
waddell,5.882349480970893e-07
conditioner,2.3529397923883573e-06
oxymoron,1.1764698961941786e-06
insatiable,-3.529409688582536e-06
shiroi,3.529409688582536e-06
hone,3.529409688582536e-06
memorial,-4.7058795847767146e-06
skinnylicious,1.764704844291268e-06
portobella,-1.1764698961941786e-06
portobello,-7.058819377165072e-06
dazzo,5.882349480970893e-07
honk,-5.882349480970893e-07
36oz,0.0
denies,0.0
split,-5.882349480970893e-07
principals,1.764704844291268e-06
crabbie,1.1764698961941786e-06
supped,-5.882349480970893e-07
spying,-2.3529397923883573e-06
boiled,5.882349480970893e-06
flipflops,5.882349480970893e-07
marches,5.882349480970893e-07
frenchmen,5.882349480970893e-07
issan,2.3529397923883573e-06
torpedoes,1.764704844291268e-06
workforce,-5.882349480970893e-07
qdoba,-4.117644636679625e-06
marched,0.0
graduations,-1.1764698961941786e-06
reruns,2.3529397923883573e-06
supper,-7.058819377165072e-06
zapatas,5.882349480970893e-07
nuanced,0.0
academic,0.0
potbellys,5.882349480970893e-07
goofing,-7.058819377165072e-06
academie,-4.117644636679625e-06
waitering,-1.764704844291268e-06
corporate,-1.1764698961941786e-06
massaging,-1.1764698961941786e-06
plaque,1.1764698961941786e-06
bellow,0.0
appropriately,3.529409688582536e-06
hushpuppies,3.529409688582536e-06
snickered,5.882349480970893e-07
albondiga,-5.882349480970893e-07
lassi,-3.529409688582536e-06
portrayed,-5.294114532873804e-06
hah,3.529409688582536e-06
hai,-2.3529397923883573e-06
upsides,-1.764704844291268e-06
hal,2.9411747404854466e-06
ham,7.058819377165072e-06
han,1.1764698961941786e-06
hao,2.3529397923883573e-06
haa,5.882349480970893e-07
hae,-2.9411747404854466e-06
hag,-1.1764698961941786e-06
reservationist,0.0
hay,-7.647054325262162e-06
haz,-5.882349480970893e-07
waffels,1.1764698961941786e-06
beloved,3.529409688582536e-06
hap,-5.882349480970893e-07
har,8.23528927335925e-06
match,-1.764704844291268e-06
hat,-1.764704844291268e-06
hav,-5.882349480970893e-07
haw,-2.9411747404854466e-06
municipal,5.882349480970893e-07
elders,-1.764704844291268e-06
survival,2.9411747404854466e-06
siesta,-1.764704844291268e-06
caramelly,0.0
unequivocally,1.1764698961941786e-06
objective,-5.294114532873804e-06
otherworldly,1.1764698961941786e-06
indicative,-4.117644636679625e-06
clustered,0.0
shadow,-1.1764698961941786e-06
bluberry,2.9411747404854466e-06
gado,0.0
delievery,1.764704844291268e-06
kazmierz,0.0
alice,4.117644636679625e-06
gangplank,0.0
lipitor,0.0
festivities,5.882349480970893e-06
unabashedly,1.764704844291268e-06
attorney,-5.294114532873804e-06
crowd,5.882349480970893e-07
czech,-1.1764698961941786e-06
crown,-7.058819377165072e-06
topping,1.1764698961941786e-06
proportionally,5.882349480970893e-07
captive,-5.294114532873804e-06
karmeliet,1.1764698961941786e-06
vovo,2.9411747404854466e-06
bottom,-2.9411747404854466e-06
lockdown,-1.764704844291268e-06
plucked,1.764704844291268e-06
yummie,1.1764698961941786e-06
caribbean,-2.9411747404854466e-06
treadmill,6.4705844290679825e-06
completly,1.1764698961941786e-06
8yr,5.882349480970893e-07
dng,-1.1764698961941786e-06
yelpie,1.1764698961941786e-06
herrin,-1.1764698961941786e-06
starring,5.882349480970893e-07
visitng,2.3529397923883573e-06
benches,5.882349480970893e-07
mariokart,0.0
stoked,2.9411747404854466e-06
canaletto,7.058819377165072e-06
lemmings,-1.1764698961941786e-06
maxwell,-3.529409688582536e-06
marshall,-2.9411747404854466e-06
honeymoon,5.882349480970893e-07
mba,-1.1764698961941786e-06
mbb,2.3529397923883573e-06
bulgar,1.1764698961941786e-06
beings,1.1764698961941786e-06
mangos,4.117644636679625e-06
gardening,-5.882349480970893e-07
shoots,5.294114532873804e-06
despised,2.3529397923883573e-06
appealingly,0.0
panninis,0.0
lunar,-5.882349480970893e-07
suffice,-8.23528927335925e-06
raped,-2.3529397923883573e-06
filafel,0.0
humorous,4.117644636679625e-06
grasping,3.529409688582536e-06
despises,1.1764698961941786e-06
greatness,-4.117644636679625e-06
tams,-1.1764698961941786e-06
avocados,4.117644636679625e-06
budae,0.0
afandi,-1.1764698961941786e-06
denoting,-5.882349480970893e-07
thesaurus,0.0
verde,-2.9411747404854466e-06
perfumed,-1.1764698961941786e-06
peperoni,1.764704844291268e-06
renee,2.9411747404854466e-06
verdi,0.0
congratulations,0.0
humbled,1.764704844291268e-06
azn,-1.764704844291268e-06
masquerading,-5.294114532873804e-06
izakaya,1.764704844291268e-06
smashes,1.764704844291268e-06
azz,0.0
idol,1.764704844291268e-06
nicest,7.647054325262162e-06
pesos,-1.1764698961941786e-06
smashed,-3.529409688582536e-06
duet,1.764704844291268e-06
dues,-1.764704844291268e-06
refillable,1.1764698961941786e-06
30m,2.3529397923883573e-06
behest,-5.882349480970893e-07
passenger,4.7058795847767146e-06
disgrace,-1.3529403806233055e-05
moderne,2.3529397923883573e-06
barrymore,5.882349480970893e-07
minaj,0.0
calzones,1.1764698961941786e-06
bourdain,3.529409688582536e-06
bats,-1.1764698961941786e-06
dierks,0.0
females,-5.294114532873804e-06
triangles,-8.23528927335925e-06
microwaving,-2.9411747404854466e-06
slurring,-3.529409688582536e-06
eventual,-5.882349480970893e-07
roly,1.1764698961941786e-06
tsukune,-5.882349480970893e-07
cambodia,0.0
pasadena,4.117644636679625e-06
role,2.9411747404854466e-06
crowne,-2.3529397923883573e-06
wreaked,5.882349480970893e-07
wordlessly,-5.882349480970893e-07
roll,-5.882349480970893e-07
intend,8.82352422145634e-06
palms,-1.764704844291268e-06
hawked,-5.882349480970893e-07
outage,-2.9411747404854466e-06
transported,9.99999411765052e-06
devon,0.0
intent,-3.529409688582536e-06
smelling,0.0
variable,2.3529397923883573e-06
explosions,-2.3529397923883573e-06
tivoli,-4.117644636679625e-06
overturned,5.882349480970893e-07
udons,-1.1764698961941786e-06
steelhead,-1.764704844291268e-06
gown,1.1764698961941786e-06
childs,-2.3529397923883573e-06
cincinnati,-5.882349480970893e-07
chain,-2.9411747404854466e-06
whoever,5.882349480970893e-07
osp,-1.764704844291268e-06
oss,4.117644636679625e-06
osu,0.0
osi,0.0
annnnnd,1.1764698961941786e-06
oso,0.0
coudn,-2.9411747404854466e-06
chair,-3.529409688582536e-06
chais,5.882349480970893e-07
osf,-1.764704844291268e-06
machu,-1.1764698961941786e-06
ballet,5.294114532873804e-06
baller,9.99999411765052e-06
crates,-1.1764698961941786e-06
mache,-5.294114532873804e-06
balled,-1.1764698961941786e-06
macha,-5.882349480970893e-07
camarones,1.764704844291268e-06
macho,5.882349480970893e-07
oversight,-1.764704844291268e-06
machi,5.882349480970893e-07
khoresh,-5.882349480970893e-07
downloading,2.3529397923883573e-06
paychecks,5.882349480970893e-07
flatbed,1.764704844291268e-06
jerk,2.9411747404854466e-06
tastefully,5.882349480970893e-06
entress,-3.529409688582536e-06
olympus,1.1764698961941786e-06
choice,-2.3529397923883573e-06
embark,-1.1764698961941786e-06
gloomy,-5.882349480970893e-07
unpleasent,-5.882349480970893e-07
tangine,-2.3529397923883573e-06
exact,-3.529409688582536e-06
minute,2.9411747404854466e-06
cooks,-2.3529397923883573e-06
az88,8.82352422145634e-06
minnie,0.0
skewed,4.7058795847767146e-06
cooke,0.0
defaults,0.0
skewer,-1.1764698961941786e-06
nonfat,5.882349480970893e-07
meadow,3.529409688582536e-06
trails,-4.7058795847767146e-06
orbitz,-5.882349480970893e-07
gnawed,1.764704844291268e-06
chopping,1.764704844291268e-06
trisha,5.882349480970893e-07
ogled,-1.1764698961941786e-06
adorns,0.0
bagging,-5.882349480970893e-07
headset,0.0
bakeshop,1.764704844291268e-06
corazon,3.529409688582536e-06
chimichanga,5.882349480970893e-07
celebrated,8.23528927335925e-06
wayward,5.882349480970893e-07
casse,-5.882349480970893e-07
geography,0.0
celebrates,0.0
unintentionally,-5.882349480970893e-07
drafted,1.764704844291268e-06
ufc,4.117644636679625e-06
oldies,2.9411747404854466e-06
climbs,2.3529397923883573e-06
honour,0.0
plucking,-5.882349480970893e-07
gladys,1.764704844291268e-06
address,-5.882349480970893e-07
waitreses,5.882349480970893e-07
xtreme,-1.764704844291268e-06
rework,-2.9411747404854466e-06
benson,0.0
mafioso,-5.882349480970893e-07
enroll,-5.882349480970893e-07
accomplishes,0.0
dusty,1.764704844291268e-06
impacted,-5.882349480970893e-07
cusack,1.764704844291268e-06
snowbirds,-7.647054325262162e-06
sprouted,-1.1764698961941786e-06
pinkus,0.0
influx,-3.529409688582536e-06
pibil,2.9411747404854466e-06
boooooooo,-1.764704844291268e-06
cacophony,5.882349480970893e-07
watami,5.882349480970893e-07
wana,-1.1764698961941786e-06
fakers,0.0
cornbeef,-4.117644636679625e-06
omelets,2.3529397923883573e-06
sambalatte,3.529409688582536e-06
undergone,2.9411747404854466e-06
handbags,-2.3529397923883573e-06
vallozzi,-1.764704844291268e-06
opposed,5.882349480970893e-07
callendar,5.882349480970893e-07
familar,0.0
pavilions,2.3529397923883573e-06
raspados,1.764704844291268e-06
amarena,3.529409688582536e-06
suckas,2.9411747404854466e-06
consoled,1.1764698961941786e-06
ooooooo,0.0
roland,-5.294114532873804e-06
ooooooh,-1.1764698961941786e-06
approving,5.882349480970893e-07
sierra,0.0
consoles,3.529409688582536e-06
gerardo,-5.882349480970893e-07
tines,-4.117644636679625e-06
overcharges,0.0
intents,-1.1764698961941786e-06
riders,0.0
charbroil,-5.882349480970893e-07
pooper,-2.9411747404854466e-06
originally,6.4705844290679825e-06
rutherford,1.764704844291268e-06
abortion,-1.1764698961941786e-06
americanised,-1.764704844291268e-06
harmonious,-5.882349480970893e-07
following,0.0
genki,-5.882349480970893e-07
admired,4.117644636679625e-06
mirrors,-1.1764698961941786e-06
employess,-1.1764698961941786e-06
stetson,5.294114532873804e-06
valentinos,-5.882349480970893e-07
2lb,2.3529397923883573e-06
locks,3.529409688582536e-06
matzo,3.529409688582536e-06
szmidt,-2.3529397923883573e-06
matza,5.882349480970893e-07
listens,-1.1764698961941786e-06
litre,0.0
septic,-1.1764698961941786e-06
thanking,7.647054325262162e-06
seagrams,-5.882349480970893e-07
bisk,2.3529397923883573e-06
mintues,-1.764704844291268e-06
bagoong,1.764704844291268e-06
breadbowl,2.9411747404854466e-06
casualness,0.0
teavana,2.3529397923883573e-06
mythos,-5.882349480970893e-07
convincingly,0.0
fueled,1.764704844291268e-06
laxative,-1.1764698961941786e-06
tqla,5.882349480970893e-07
atar,5.882349480970893e-07
brainless,-1.1764698961941786e-06
harmon,1.764704844291268e-06
temperate,-2.3529397923883573e-06
surfing,5.882349480970893e-07
griled,-1.1764698961941786e-06
conscious,7.058819377165072e-06
taramasalata,0.0
inhabiting,0.0
sandbox,0.0
mango,-4.7058795847767146e-06
glynis,-5.882349480970893e-06
swollen,-1.1764698961941786e-06
mange,5.882349480970893e-07
wolves,1.764704844291268e-06
pulled,1.1764698961941786e-06
manga,3.529409688582536e-06
impactful,1.764704844291268e-06
douglas,0.0
daisho,5.882349480970893e-07
webpage,-3.529409688582536e-06
years,3.529409688582536e-06
professors,1.1764698961941786e-06
episodes,-2.3529397923883573e-06
jig,-1.1764698961941786e-06
jib,-1.1764698961941786e-06
jia,1.1764698961941786e-06
jin,5.882349480970893e-06
jim,-1.1764698961941786e-06
troubles,0.0
faves,1.2352933910038877e-05
jiu,1.764704844291268e-06
jip,0.0
suspension,0.0
poshburger,-1.1764698961941786e-06
apron,-5.294114532873804e-06
dpov,1.1764698961941786e-06
recipients,0.0
civilian,0.0
nubs,-2.3529397923883573e-06
bashful,5.882349480970893e-07
indigenous,1.764704844291268e-06
overpowering,1.764704844291268e-06
drilling,-1.764704844291268e-06
aprox,-1.764704844291268e-06
sorted,-4.7058795847767146e-06
tila,5.882349480970893e-07
thalis,-5.882349480970893e-07
breezing,-2.3529397923883573e-06
frontage,-1.764704844291268e-06
hickory,3.529409688582536e-06
plunk,-1.1764698961941786e-06
unsympathetic,0.0
pealing,5.882349480970893e-07
leather,-1.1764698961941786e-06
dispite,-5.882349480970893e-07
fisherman,0.0
dignified,2.9411747404854466e-06
personalizing,-1.1764698961941786e-06
quarter,-4.7058795847767146e-06
quartet,-2.9411747404854466e-06
salado,-5.882349480970893e-07
honduras,-5.882349480970893e-07
bursting,7.058819377165072e-06
salade,2.3529397923883573e-06
receipt,2.3529397923883573e-06
caldo,1.1764698961941786e-06
remembrance,1.1764698961941786e-06
