,0.0
fawn,1.4285693877580174e-06
gai,-9.999985714306123e-06
saimin,5.71427755103207e-06
askew,-7.142846938790087e-06
woods,1.4285693877580174e-06
clotted,-2.857138775516035e-06
spiders,0.0
hanging,-1.2857124489822157e-05
paiza,0.0
woody,4.285708163274053e-06
northsight,0.0
comically,1.4285693877580174e-06
gae,4.285708163274053e-06
sevens,5.71427755103207e-06
canes,-4.285708163274053e-06
chatter,4.285708163274053e-06
scold,-1.4285693877580174e-06
originality,-9.999985714306123e-06
refunding,5.71427755103207e-06
caned,0.0
calpico,2.857138775516035e-06
bruschetta,1.4285693877580174e-05
stipulate,0.0
fattiness,5.71427755103207e-06
holyrood,1.4285693877580174e-06
taj,7.142846938790087e-06
bringing,9.999985714306123e-06
tcby,1.4285693877580174e-06
revelers,-5.71427755103207e-06
wooded,0.0
spacy,-1.4285693877580174e-06
grueling,-7.142846938790087e-06
broiler,8.571416326548106e-06
wooden,1.2857124489822157e-05
wholemeal,2.857138775516035e-06
condessa,0.0
wednesday,-5.71427755103207e-06
broiled,1.5714263265338192e-05
tak,4.285708163274053e-06
crotch,0.0
chimchurri,2.857138775516035e-06
stereotypical,-1.4285693877580174e-06
caramelo,-1.4285693877580174e-06
bbqs,-9.999985714306123e-06
chimichuri,4.285708163274053e-06
expeirence,0.0
blynk,2.857138775516035e-06
complainers,0.0
scraper,-2.857138775516035e-06
270,-5.71427755103207e-06
274,1.4285693877580174e-06
275,5.71427755103207e-06
277,0.0
scraped,-1.4285693877580174e-06
snuggled,0.0
errors,-3.1428526530676384e-05
deferred,5.71427755103207e-06
reeling,-1.4285693877580174e-06
cyprus,-2.857138775516035e-06
cooking,1.142855510206414e-05
huong,-5.71427755103207e-06
salsify,0.0
designing,-2.857138775516035e-06
magees,-1.4285693877580174e-06
hallucinating,1.4285693877580174e-06
succumb,1.4285693877580174e-06
shocks,-1.4285693877580174e-06
chins,2.857138775516035e-06
brainwashed,-2.857138775516035e-06
ching,-2.857138775516035e-06
china,-7.142846938790087e-06
wagyu,0.0
affiliated,1.4285693877580174e-06
babaganoosh,0.0
bumbleberry,0.0
wiseguy,-9.999985714306123e-06
natured,0.0
reggae,4.285708163274053e-06
kids,2.857138775516035e-06
uplifting,1.4285693877580174e-06
robata,-4.285708163274053e-06
climbed,0.0
omellette,2.857138775516035e-06
controversy,-1.4285693877580174e-06
spotty,-1.9999971428612246e-05
golden,-7.142846938790087e-06
cobblers,-1.4285693877580174e-06
projection,0.0
orangish,-8.571416326548106e-06
conditions,-2.857138775516035e-06
stern,2.857138775516035e-06
battista,-9.999985714306123e-06
agassi,0.0
dna,-1.4285693877580174e-06
dnc,-2.857138775516035e-06
catchy,-1.5714263265338192e-05
abbreviations,0.0
cannibal,2.857138775516035e-06
dnt,0.0
music,-2.857138775516035e-06
therefore,2.857138775516035e-06
violently,-8.571416326548106e-06
populations,1.4285693877580174e-06
kneader,-1.4285693877580174e-06
crooner,1.4285693877580174e-06
yahoo,2.857138775516035e-06
felipes,0.0
buffallo,-2.857138775516035e-06
unpack,2.857138775516035e-06
exhorbitant,-4.285708163274053e-06
circumstances,9.999985714306123e-06
