,0.0
fawn,3.448273483949321e-06
gai,-4.82758287752905e-06
saimin,-2.0689640903695926e-06
askew,-2.758618787159457e-06
woods,-2.758618787159457e-06
clotted,-6.896546967898643e-07
spiders,6.896546967898643e-07
hanging,2.758618787159457e-06
paiza,0.0
woody,3.448273483949321e-06
northsight,1.3793093935797286e-06
comically,1.3793093935797286e-06
gae,-6.896546967898643e-07
sevens,1.3793093935797286e-06
canes,0.0
chatter,2.0689640903695926e-06
scold,-6.896546967898643e-07
originality,-6.896546967898642e-06
refunding,2.758618787159457e-06
caned,-6.896546967898643e-07
calpico,2.0689640903695926e-06
bruschetta,4.137928180739185e-06
stipulate,-1.3793093935797286e-06
fattiness,3.448273483949321e-06
holyrood,5.517237574318914e-06
taj,0.0
bringing,6.896546967898642e-06
tcby,6.896546967898643e-07
revelers,-2.0689640903695926e-06
wooded,1.3793093935797286e-06
spacy,1.3793093935797286e-06
grueling,-8.965511058268236e-06
broiler,3.448273483949321e-06
wooden,-2.0689640903695926e-06
wholemeal,6.896546967898643e-07
condessa,0.0
wednesday,-4.137928180739185e-06
broiled,4.137928180739185e-06
tak,1.3793093935797286e-06
crotch,3.448273483949321e-06
chimchurri,2.758618787159457e-06
stereotypical,-8.27585636147837e-06
caramelo,0.0
bbqs,-3.448273483949321e-06
chimichuri,1.3793093935797286e-06
expeirence,0.0
blynk,1.3793093935797286e-06
complainers,3.448273483949321e-06
scraper,-4.137928180739185e-06
270,-1.3793093935797286e-06
274,-1.3793093935797286e-06
275,4.137928180739185e-06
277,1.3793093935797286e-06
scraped,-9.6551657550581e-06
snuggled,0.0
errors,-8.965511058268236e-06
deferred,2.0689640903695926e-06
reeling,-3.448273483949321e-06
cyprus,6.896546967898643e-07
cooking,3.448273483949321e-06
huong,-1.3793093935797286e-06
salsify,-6.896546967898643e-07
designing,-4.82758287752905e-06
magees,-6.896546967898643e-07
hallucinating,1.3793093935797286e-06
succumb,0.0
shocks,1.3793093935797286e-06
chins,2.0689640903695926e-06
brainwashed,-2.0689640903695926e-06
ching,-2.0689640903695926e-06
china,4.82758287752905e-06
wagyu,-6.206892271108779e-06
affiliated,6.896546967898643e-07
babaganoosh,-2.0689640903695926e-06
bumbleberry,-6.896546967898643e-07
wiseguy,-4.82758287752905e-06
natured,-2.758618787159457e-06
reggae,3.448273483949321e-06
kids,-1.3793093935797286e-06
uplifting,-1.3793093935797286e-06
robata,-6.896546967898643e-07
climbed,2.0689640903695926e-06
omellette,2.0689640903695926e-06
controversy,6.896546967898643e-07
spotty,-4.137928180739185e-06
golden,1.2413784542217558e-05
cobblers,5.517237574318914e-06
projection,1.3793093935797286e-06
orangish,-4.82758287752905e-06
conditions,-8.27585636147837e-06
stern,-6.896546967898643e-07
battista,-4.137928180739185e-06
agassi,0.0
dna,5.517237574318914e-06
dnc,0.0
