,0.0
fawn,2.8571401360570134e-06
gai,-9.523800453523378e-06
saimin,1.0476180498875716e-05
askew,-4.761900226761689e-06
woods,-9.523800453523378e-07
clotted,-9.523800453523378e-07
spiders,-9.523800453523378e-07
hanging,-7.619040362818702e-06
paiza,0.0
woody,4.761900226761689e-06
northsight,1.9047600907046755e-06
comically,0.0
gae,-9.523800453523378e-07
sevens,1.9047600907046755e-06
canes,-3.809520181409351e-06
chatter,4.761900226761689e-06
scold,9.523800453523378e-07
originality,-8.57142040817104e-06
refunding,2.8571401360570134e-06
caned,-9.523800453523378e-07
calpico,9.523800453523378e-07
bruschetta,9.523800453523378e-06
stipulate,-9.523800453523378e-07
fattiness,4.761900226761689e-06
holyrood,2.8571401360570134e-06
taj,7.619040362818702e-06
bringing,1.0476180498875716e-05
tcby,9.523800453523378e-07
revelers,-1.9047600907046755e-06
wooded,1.9047600907046755e-06
spacy,9.523800453523378e-07
grueling,-6.6666603174663645e-06
broiler,8.57142040817104e-06
wooden,4.761900226761689e-06
wholemeal,1.9047600907046755e-06
condessa,0.0
wednesday,-6.6666603174663645e-06
broiled,5.714280272114027e-06
tak,2.8571401360570134e-06
crotch,9.523800453523378e-07
chimchurri,1.9047600907046755e-06
stereotypical,-8.57142040817104e-06
caramelo,0.0
bbqs,-4.761900226761689e-06
chimichuri,1.9047600907046755e-06
expeirence,9.523800453523378e-07
blynk,1.9047600907046755e-06
complainers,1.9047600907046755e-06
scraper,-2.8571401360570134e-06
270,-2.8571401360570134e-06
274,-9.523800453523378e-07
275,7.619040362818702e-06
277,0.0
scraped,-9.523800453523378e-06
snuggled,-1.9047600907046755e-06
errors,-1.9047600907046757e-05
deferred,3.809520181409351e-06
reeling,-3.809520181409351e-06
cyprus,9.523800453523378e-07
cooking,0.0
huong,1.9047600907046755e-06
salsify,-9.523800453523378e-07
designing,-1.9047600907046755e-06
magees,-9.523800453523378e-07
hallucinating,2.8571401360570134e-06
succumb,2.8571401360570134e-06
shocks,1.9047600907046755e-06
chins,2.8571401360570134e-06
brainwashed,-2.8571401360570134e-06
ching,0.0
china,0.0
wagyu,7.619040362818702e-06
affiliated,9.523800453523378e-07
babaganoosh,-9.523800453523378e-07
bumbleberry,0.0
wiseguy,-6.6666603174663645e-06
natured,-1.9047600907046755e-06
reggae,5.714280272114027e-06
kids,-9.523800453523378e-07
uplifting,0.0
robata,-4.761900226761689e-06
climbed,3.809520181409351e-06
omellette,2.8571401360570134e-06
controversy,-9.523800453523378e-07
spotty,-2.0952360997751432e-05
golden,1.9047600907046755e-06
cobblers,1.9047600907046755e-06
projection,2.8571401360570134e-06
orangish,-7.619040362818702e-06
conditions,-9.523800453523378e-06
stern,1.9047600907046755e-06
