,0.0
fawn,0.0
gai,1.999986666755555e-05
saimin,3.3333111112592584e-05
askew,-2.6666488890074066e-05
woods,-6.6666222225185165e-06
clotted,-6.6666222225185165e-06
spiders,-6.6666222225185165e-06
hanging,-6.666622222518517e-05
paiza,0.0
woody,4.6666355557629614e-05
northsight,0.0
comically,-6.6666222225185165e-06
gae,-6.6666222225185165e-06
sevens,0.0
canes,-6.6666222225185165e-06
chatter,1.3333244445037033e-05
scold,0.0
originality,0.0
refunding,0.0
caned,0.0
calpico,1.3333244445037033e-05
bruschetta,5.333297778014813e-05
stipulate,0.0
fattiness,2.6666488890074066e-05
holyrood,2.6666488890074066e-05
taj,1.999986666755555e-05
bringing,7.99994666702222e-05
tcby,1.3333244445037033e-05
revelers,-1.3333244445037033e-05
wooded,0.0
spacy,-6.6666222225185165e-06
grueling,-6.6666222225185165e-06
broiler,-6.6666222225185165e-06
wooden,-1.3333244445037033e-05
wholemeal,1.3333244445037033e-05
condessa,0.0
wednesday,5.999960000266665e-05
broiled,9.333271111525923e-05
tak,6.6666222225185165e-06
crotch,6.6666222225185165e-06
chimchurri,0.0
stereotypical,1.3333244445037033e-05
caramelo,0.0
bbqs,-1.999986666755555e-05
chimichuri,1.3333244445037033e-05
expeirence,0.0
blynk,1.999986666755555e-05
complainers,-6.6666222225185165e-06
scraper,0.0
270,1.3333244445037033e-05
274,0.0
275,0.0
277,0.0
scraped,-1.999986666755555e-05
snuggled,0.0
errors,-1.999986666755555e-05
deferred,0.0
reeling,-6.6666222225185165e-06
cyprus,0.0
cooking,4.6666355557629614e-05
huong,0.0
salsify,0.0
designing,6.6666222225185165e-06
magees,0.0
hallucinating,-6.6666222225185165e-06
succumb,6.6666222225185165e-06
shocks,0.0
chins,1.3333244445037033e-05
brainwashed,0.0
ching,-1.3333244445037033e-05
china,-1.999986666755555e-05
wagyu,0.0
affiliated,1.999986666755555e-05
babaganoosh,0.0
bumbleberry,0.0
wiseguy,6.6666222225185165e-06
natured,0.0
reggae,6.6666222225185165e-06
kids,3.3333111112592584e-05
uplifting,0.0
robata,-1.3333244445037033e-05
climbed,-6.6666222225185165e-06
omellette,0.0
controversy,-6.6666222225185165e-06
spotty,-2.6666488890074066e-05
golden,7.333284444770368e-05
cobblers,6.6666222225185165e-06
projection,-1.3333244445037033e-05
orangish,-1.3333244445037033e-05
conditions,-1.3333244445037033e-05
stern,0.0
battista,-6.6666222225185165e-06
agassi,0.0
dna,-1.3333244445037033e-05
dnc,0.0
catchy,-2.6666488890074066e-05
abbreviations,0.0
cannibal,1.3333244445037033e-05
dnt,0.0
music,-6.6666222225185165e-06
therefore,-7.333284444770368e-05
violently,-6.6666222225185165e-06
populations,0.0
kneader,0.0
crooner,6.6666222225185165e-06
yahoo,0.0
felipes,0.0
buffallo,0.0
unpack,0.0
exhorbitant,-1.3333244445037033e-05
circumstances,-1.3333244445037033e-05
intake,-4.6666355557629614e-05
morally,0.0
locked,-3.99997333351111e-05
toxins,0.0
locker,-6.6666222225185165e-06
busyness,1.3333244445037033e-05
tomahawk,1.999986666755555e-05
matilda,0.0
yummily,0.0
capsaicin,1.3333244445037033e-05
wang,0.0
wand,0.0
pints,9.999933333777775e-05
kaprow,0.0
papillote,0.0
dunkin,6.6666222225185165e-06
diappointed,0.0
wans,0.0
callin,6.6666222225185165e-06
want,1.3333244445037033e-05
cookers,0.0
copycat,0.0
pinto,1.3333244445037033e-05
cookery,6.6666222225185165e-06
absolute,9.333271111525923e-05
mcmuffin,1.999986666755555e-05
sugarless,0.0
travel,0.0
copious,-1.3333244445037033e-05
callie,0.0
exelent,0.0
barstools,-6.6666222225185165e-06
topings,-1.3333244445037033e-05
cadence,0.0
bombbb,6.6666222225185165e-06
taguara,0.0
eggrolls,-6.666622222518517e-05
dinosaurs,0.0
modest,5.333297778014813e-05
promotion,6.6666222225185165e-06
colorfully,0.0
sickening,-2.6666488890074066e-05
tulip,0.0
18th,6.6666222225185165e-06
concoction,-5.999960000266665e-05
chandon,0.0
tantalizing,0.0
nonsensical,0.0
rawhide,0.0
zan,0.0
welcomed,2.6666488890074066e-05
spagos,0.0
whizzing,6.6666222225185165e-06
partnered,-6.6666222225185165e-06
tillamook,0.0
zam,1.3333244445037033e-05
apoligized,0.0
avondale,-6.6666222225185165e-06
welcomes,-1.3333244445037033e-05
fir,1.999986666755555e-05
wickedly,0.0
fit,1.999986666755555e-05
uot,0.0
screaming,-7.99994666702222e-05
fix,-7.99994666702222e-05
fib,0.0
fig,-1.999986666755555e-05
fuddruckers,-6.6666222225185165e-06
fin,6.6666222225185165e-06
fil,-1.3333244445037033e-05
corridor,1.3333244445037033e-05
songwriter,6.6666222225185165e-06
sneezing,0.0
vouchers,-2.6666488890074066e-05
bixi,0.0
glutten,0.0
effects,-2.6666488890074066e-05
gnoochi,0.0
sixteen,0.0
undeveloped,0.0
saddened,-1.3333244445037033e-05
caramely,0.0
bartop,-6.6666222225185165e-06
shortchanged,0.0
arrow,0.0
ingrid,0.0
arroz,1.3333244445037033e-05
kincaids,0.0
windmill,-6.6666222225185165e-06
allah,0.0
oohed,-1.999986666755555e-05
allan,0.0
phoenicians,6.6666222225185165e-06
parasites,0.0
veracruz,-6.6666222225185165e-06
3years,0.0
touts,-2.6666488890074066e-05
whaddya,6.6666222225185165e-06
smirk,-6.6666222225185165e-06
