start eating,-1.999980000199998e-05
say say,1.999980000199998e-05
crab bisque,9.99990000099999e-06
fries potato,0.0
dietary needs,0.0
hot crispy,-3.999960000399996e-05
saying go,-9.99990000099999e-06
eating food,-1.999980000199998e-05
sized pieces,0.0
belly bao,-9.99990000099999e-06
house decided,0.0
typical restaurant,1.999980000199998e-05
bit sweet,-2.999970000299997e-05
sushi quality,-9.99990000099999e-06
walking distance,3.999960000399996e-05
rice fried,-9.99990000099999e-06
customers really,0.0
patio wonderful,0.0
well especially,-1.999980000199998e-05
decent little,9.99990000099999e-06
delicious cooked,1.999980000199998e-05
taco shell,-9.99990000099999e-06
end result,0.0
people lunch,0.0
sat good,9.99990000099999e-06
meal given,9.99990000099999e-06
ok wife,0.0
love mushrooms,0.0
stuffed grape,-9.99990000099999e-06
textures flavors,-9.99990000099999e-06
get quality,2.999970000299997e-05
three pieces,9.99990000099999e-06
night manager,-1.999980000199998e-05
italian fare,0.0
service waitress,-1.999980000199998e-05
sauce etc,9.99990000099999e-06
everything went,-1.999980000199998e-05
breakfast burritos,0.0
living room,-3.999960000399996e-05
still get,1.999980000199998e-05
order paid,1.999980000199998e-05
brisket dry,-9.99990000099999e-06
bottomless mimosas,3.999960000399996e-05
chicken maybe,-9.99990000099999e-06
overall fantastic,0.0
flavor know,-9.99990000099999e-06
else know,-9.99990000099999e-06
one found,-9.99990000099999e-06
place earth,0.0
dinner recently,-9.99990000099999e-06
4 servers,0.0
meal good,-9.99990000099999e-06
best friends,-9.99990000099999e-06
kitchen slow,-2.999970000299997e-05
tequila selection,1.999980000199998e-05
wine nice,-3.999960000399996e-05
food disappoint,0.0
amazing far,-9.99990000099999e-06
one bothered,-9.99990000099999e-06
hot chocolates,0.0
week food,2.999970000299997e-05
day usually,9.99990000099999e-06
butter syrup,3.999960000399996e-05
seats inside,9.99990000099999e-06
pretty quickly,-1.999980000199998e-05
waitress says,-9.99990000099999e-06
answer yes,9.99990000099999e-06
ask refill,-3.999960000399996e-05
main courses,0.0
plate really,0.0
visiting pittsburgh,9.99990000099999e-06
delivery charge,0.0
ever entire,0.0
noodles soup,0.0
small great,-1.999980000199998e-05
experience nothing,-1.999980000199998e-05
finally someone,-9.99990000099999e-06
dip chicken,9.99990000099999e-06
along strip,9.99990000099999e-06
back everyone,9.99990000099999e-06
burrito beans,-1.999980000199998e-05
6 wings,9.99990000099999e-06
plenty food,5.999940000599994e-05
bread dipping,1.999980000199998e-05
food available,9.99990000099999e-06
might miss,1.999980000199998e-05
great boyfriend,9.99990000099999e-06
butter cup,0.0
white castle,-4.999950000499995e-05
selections good,-1.999980000199998e-05
perfectly soft,1.999980000199998e-05
usually love,-5.999940000599994e-05
though portions,0.0
time really,-9.99990000099999e-06
restaurant neighborhood,0.0
especially vegas,0.0
things note,0.0
cream sandwich,0.0
good scallops,0.0
empty drink,-9.99990000099999e-06
corn muffins,0.0
one 10,-9.99990000099999e-06
time finishing,0.0
know thing,0.0
ramen shop,3.999960000399996e-05
picky food,9.99990000099999e-06
per week,-1.999980000199998e-05
us long,0.0
table space,0.0
yelp found,2.999970000299997e-05
minutes could,-1.999980000199998e-05
fettuccine alfredo,1.999980000199998e-05
20 times,0.0
home hungry,-1.999980000199998e-05
lots seafood,0.0
chicken well,9.99990000099999e-06
made back,-9.99990000099999e-06
sauce loved,9.99990000099999e-06
etc think,0.0
outside juicy,1.999980000199998e-05
drink 1,0.0
drink 3,0.0
drink 2,9.99990000099999e-06
drink 5,9.99990000099999e-06
drink 4,9.99990000099999e-06
drink 7,0.0
drink 6,1.999980000199998e-05
right oven,-9.99990000099999e-06
flavor back,9.99990000099999e-06
make sick,-9.99990000099999e-06
could well,-1.999980000199998e-05
fantastic selection,-9.99990000099999e-06
around 3,-9.99990000099999e-06
ok better,-3.999960000399996e-05
around 1,1.999980000199998e-05
natural flavor,0.0
around 7,9.99990000099999e-06
kids running,-3.999960000399996e-05
around 5,9.99990000099999e-06
around 4,-2.999970000299997e-05
around 9,1.999980000199998e-05
around 8,-9.99990000099999e-06
offer delivery,1.999980000199998e-05
cannot recall,0.0
given chance,1.999980000199998e-05
another fantastic,1.999980000199998e-05
another nice,0.0
drink ordered,-9.99990000099999e-06
made dish,0.0
one guy,-1.999980000199998e-05
tried french,0.0
ignoring us,-1.999980000199998e-05
asked move,0.0
couple hours,0.0
spinach salad,-2.999970000299997e-05
duck wings,0.0
lazy sunday,1.999980000199998e-05
walnut salad,0.0
wish something,1.999980000199998e-05
expected great,0.0
back ordering,-1.999980000199998e-05
fresh daily,-9.99990000099999e-06
menu full,9.99990000099999e-06
chicken one,1.999980000199998e-05
back glad,-2.999970000299997e-05
night open,-9.99990000099999e-06
chicken lunch,2.999970000299997e-05
day later,0.0
hour first,1.999980000199998e-05
ordered meals,9.99990000099999e-06
also remember,-9.99990000099999e-06
maybe 2,-1.999980000199998e-05
bean sprout,-9.99990000099999e-06
pound shrimp,-9.99990000099999e-06
sure come,3.999960000399996e-05
well asked,0.0
good best,9.99990000099999e-06
must haves,2.999970000299997e-05
large part,9.99990000099999e-06
fries thick,9.99990000099999e-06
told waiter,-2.999970000299997e-05
staff bad,0.0
time downtown,0.0
warm greeting,0.0
far superior,-2.999970000299997e-05
however looking,-9.99990000099999e-06
first time,2.999970000299997e-05
tasting menus,0.0
dinner excellent,9.99990000099999e-06
credit card,-1.999980000199998e-05
menu location,-9.99990000099999e-06
clean comfortable,-9.99990000099999e-06
way enjoy,1.999980000199998e-05
say last,9.99990000099999e-06
hummus great,0.0
sat 5,2.999970000299997e-05
garlic fries,3.999960000399996e-05
opted sit,-9.99990000099999e-06
big big,-9.99990000099999e-06
buy 1,-1.999980000199998e-05
sauce okay,0.0
willing make,0.0
buy 2,9.99990000099999e-06
delicious thought,0.0
maybe ordered,9.99990000099999e-06
ordered received,0.0
breakfast get,9.99990000099999e-06
amazing italian,0.0
fresh spring,-9.99990000099999e-06
ramen soup,2.999970000299997e-05
pasta perfectly,0.0
stop coming,-9.99990000099999e-06
favorite place,3.999960000399996e-05
may back,-3.999960000399996e-05
much desired,-5.999940000599994e-05
wait long,9.99990000099999e-06
course served,-9.99990000099999e-06
restaurant bring,0.0
duck noodle,-1.999980000199998e-05
location definitely,-5.999940000599994e-05
meal prices,0.0
draft beer,-2.999970000299997e-05
expect service,-9.99990000099999e-06
guess expect,0.0
side note,0.0
hot warm,-9.99990000099999e-06
2 shrimp,-1.999980000199998e-05
used place,0.0
thanks much,9.99990000099999e-06
sauce covered,-9.99990000099999e-06
making hungry,0.0
start serving,2.999970000299997e-05
get card,-9.99990000099999e-06
trying things,1.999980000199998e-05
truly appreciate,0.0
back perfect,9.99990000099999e-06
place even,-9.99990000099999e-06
selection different,-1.999980000199998e-05
west end,1.999980000199998e-05
varied menu,1.999980000199998e-05
sandwich pizza,0.0
manager staff,9.99990000099999e-06
instead food,-9.99990000099999e-06
friends looking,0.0
oh ya,1.999980000199998e-05
chicken plate,-9.99990000099999e-06
little 2,-9.99990000099999e-06
awesome music,0.0
salsa got,9.99990000099999e-06
glazed chicken,-1.999980000199998e-05
modern steak,0.0
delicious dish,9.99990000099999e-06
rest day,5.999940000599994e-05
great potential,-3.999960000399996e-05
dish bad,-9.99990000099999e-06
restaurant warm,0.0
without onions,0.0
usually pretty,1.999980000199998e-05
grain bread,9.99990000099999e-06
guess really,-9.99990000099999e-06
beer awesome,-9.99990000099999e-06
good blow,9.99990000099999e-06
flavor could,0.0
friendly employees,9.99990000099999e-06
trip ordered,9.99990000099999e-06
pop type,0.0
plate tasty,9.99990000099999e-06
nut muffin,-1.999980000199998e-05
made evening,9.99990000099999e-06
soba noodles,-9.99990000099999e-06
dessert selection,-1.999980000199998e-05
took place,1.999980000199998e-05
today great,-9.99990000099999e-06
mine really,-9.99990000099999e-06
week menu,9.99990000099999e-06
feeling adventurous,-9.99990000099999e-06
bit uncomfortable,-9.99990000099999e-06
left 2,0.0
jalapeno bacon,1.999980000199998e-05
eating mexican,0.0
coming even,-9.99990000099999e-06
free bread,9.99990000099999e-06
left back,-1.999980000199998e-05
like business,-9.99990000099999e-06
overall happy,0.0
pizza heaven,0.0
everything delicious,5.999940000599994e-05
lots tv,9.99990000099999e-06
entree good,-1.999980000199998e-05
dj spinning,0.0
best taco,1.999980000199998e-05
happy eating,9.99990000099999e-06
put words,0.0
pizza maybe,-9.99990000099999e-06
wood roasted,9.99990000099999e-06
working nice,1.999980000199998e-05
fast one,9.99990000099999e-06
wrong everything,1.999980000199998e-05
looked place,0.0
looked nothing,-9.99990000099999e-06
get business,9.99990000099999e-06
place sooner,1.999980000199998e-05
cheese fantastic,9.99990000099999e-06
yes make,-2.999970000299997e-05
food deliver,-1.999980000199998e-05
iced coffee,9.99990000099999e-06
still loved,4.999950000499995e-05
weekend went,-1.999980000199998e-05
item order,9.99990000099999e-06
got tacos,9.99990000099999e-06
wings tasty,1.999980000199998e-05
poor experience,-1.999980000199998e-05
full plate,-2.999970000299997e-05
tons tvs,0.0
may see,0.0
sushi great,-2.999970000299997e-05
always cooked,0.0
well regular,9.99990000099999e-06
got takeout,0.0
based quality,0.0
serves purpose,9.99990000099999e-06
well used,-9.99990000099999e-06
brulee good,-9.99990000099999e-06
drizzled honey,9.99990000099999e-06
chef nice,9.99990000099999e-06
thank yelpers,1.999980000199998e-05
like movie,0.0
salad instead,-3.999960000399996e-05
best homemade,0.0
minutes made,0.0
spicy shrimp,1.999980000199998e-05
spice like,-9.99990000099999e-06
fries salty,-9.99990000099999e-06
filling meal,0.0
food man,0.0
glass white,-9.99990000099999e-06
staff welcoming,4.999950000499995e-05
good oh,9.99990000099999e-06
menu ordering,0.0
cocktails bar,-9.99990000099999e-06
die hard,9.99990000099999e-06
sandwich definitely,-1.999980000199998e-05
caramel apple,1.999980000199998e-05
soggy even,0.0
surprised since,-9.99990000099999e-06
7 dollars,-9.99990000099999e-06
sure location,0.0
food may,-1.999980000199998e-05
juke box,3.999960000399996e-05
even dinner,9.99990000099999e-06
enjoyed first,3.999960000399996e-05
brunch amazing,0.0
hubby got,1.999980000199998e-05
come ordered,9.99990000099999e-06
99 time,-1.999980000199998e-05
mushroom sauce,0.0
variety desserts,-1.999980000199998e-05
view restaurant,9.99990000099999e-06
dinner drink,0.0
trying everything,1.999980000199998e-05
thing since,1.999980000199998e-05
try however,-1.999980000199998e-05
wait next,2.999970000299997e-05
see pics,-3.999960000399996e-05
buffets las,1.999980000199998e-05
seem quite,0.0
sauce salmon,-2.999970000299997e-05
twice got,0.0
think love,0.0
friendly loved,0.0
part dessert,9.99990000099999e-06
awesome could,-9.99990000099999e-06
paying 15,-1.999980000199998e-05
margarita good,0.0
paying 10,9.99990000099999e-06
ask better,9.99990000099999e-06
long island,1.999980000199998e-05
bar atmosphere,-9.99990000099999e-06
place seems,-1.999980000199998e-05
combination pho,0.0
specials every,9.99990000099999e-06
steak side,9.99990000099999e-06
get door,-9.99990000099999e-06
rush get,9.99990000099999e-06
noticed one,0.0
cash credit,1.999980000199998e-05
carson kitchen,-9.99990000099999e-06
beer taps,9.99990000099999e-06
dessert choices,0.0
saturday dinner,2.999970000299997e-05
food vegetarian,-1.999980000199998e-05
