,0.0
fawn,2.2222205761329064e-06
gai,-5.185181344310116e-06
saimin,2.2222205761329064e-06
askew,-3.703700960221511e-06
woods,-5.185181344310116e-06
clotted,-7.407401920443022e-07
spiders,7.407401920443022e-07
hanging,5.185181344310116e-06
paiza,0.0
woody,3.703700960221511e-06
northsight,1.4814803840886044e-06
comically,7.407401920443022e-07
gae,-7.407401920443022e-07
sevens,1.4814803840886044e-06
canes,1.4814803840886044e-06
chatter,7.407401920443022e-07
scold,0.0
originality,-5.185181344310116e-06
refunding,2.962960768177209e-06
caned,-7.407401920443022e-07
calpico,1.4814803840886044e-06
bruschetta,-3.703700960221511e-06
stipulate,-1.4814803840886044e-06
fattiness,4.444441152265813e-06
holyrood,5.925921536354418e-06
taj,5.925921536354418e-06
bringing,6.66666172839872e-06
tcby,7.407401920443022e-07
revelers,-2.2222205761329064e-06
wooded,1.4814803840886044e-06
spacy,1.4814803840886044e-06
grueling,-9.629622496575929e-06
broiler,7.407401920443022e-06
wooden,2.2222205761329064e-06
wholemeal,7.407401920443022e-07
condessa,0.0
wednesday,2.962960768177209e-06
broiled,4.444441152265813e-06
tak,1.4814803840886044e-06
crotch,3.703700960221511e-06
chimchurri,2.962960768177209e-06
stereotypical,-8.148142112487325e-06
caramelo,0.0
bbqs,-5.185181344310116e-06
chimichuri,2.2222205761329064e-06
expeirence,0.0
blynk,1.4814803840886044e-06
complainers,1.4814803840886044e-06
scraper,-4.444441152265813e-06
270,-1.4814803840886044e-06
274,-7.407401920443022e-07
275,4.444441152265813e-06
277,1.4814803840886044e-06
scraped,-1.0370362688620231e-05
snuggled,0.0
errors,-7.407401920443022e-06
deferred,2.2222205761329064e-06
reeling,-3.703700960221511e-06
cyprus,7.407401920443022e-07
cooking,2.2222205761329064e-06
huong,7.407401920443022e-07
salsify,-7.407401920443022e-07
designing,-5.925921536354418e-06
magees,-7.407401920443022e-07
hallucinating,7.407401920443022e-07
succumb,0.0
shocks,1.4814803840886044e-06
chins,2.2222205761329064e-06
